x,rho,p,u
0.005,2.78745e+40,4.1594e+40,32.7062
0.015,2.4195e+40,3.40185e+40,33.2271
0.025,-8.63547e+40,-1.28196e+41,32.7885
0.035,-4.34319e+40,-6.12819e+40,33.2292
0.045,1.56648e+41,2.33337e+41,32.7735
0.055,4.46278e+40,5.31276e+40,33.7976
0.065,-2.47464e+41,-3.70701e+41,32.7258
0.075,-2.37237e+40,3.54051e+40,36.4004
0.085,3.52783e+41,5.28812e+41,32.7344
0.095,-8.94805e+39,3.41151e+41,18.4256
0.105,-4.63531e+41,-6.92641e+41,32.7647
0.115,4.51585e+40,-4.06586e+40,29.0138
0.125,5.82665e+41,8.63189e+41,32.8116
0.135,-6.98918e+40,-4.90366e+39,29.8156
0.145,-7.15253e+41,-1.04824e+42,32.8605
0.155,8.42176e+40,1.17052e+40,29.9244
0.165,8.62786e+41,1.25868e+42,32.8762
0.175,-1.05773e+41,-4.77099e+40,30.2966
0.185,-1.01125e+42,-1.4804e+42,32.8505
0.195,1.28053e+41,7.86701e+40,30.5022
0.205,1.12976e+42,1.6611e+42,32.8087
0.215,-1.10943e+41,3.10763e+40,29.5914
0.225,-1.20266e+42,-1.76391e+42,32.7991
0.235,3.36471e+40,-8.22116e+41,21.1647
0.245,1.23692e+42,1.80431e+42,32.8094
0.255,6.41626e+40,-3.0101e+41,38.1148
0.265,-1.21226e+42,-1.76517e+42,32.7955
0.275,-1.58149e+41,-1.19578e+41,34.4702
0.285,1.11154e+42,1.61421e+42,32.7945
0.295,2.77075e+41,3.60753e+41,33.48
0.305,-9.63588e+41,-1.39461e+42,32.7784
0.315,-4.04039e+41,-5.41757e+41,33.3
0.325,7.95438e+41,1.14945e+42,32.6867
0.335,4.80123e+41,6.44547e+41,33.2549
0.345,-6.1912e+41,-8.91822e+41,32.6024
0.355,-4.99635e+41,-6.91277e+41,33.0822
0.365,4.3719e+41,6.27956e+41,32.6513
0.375,4.90619e+41,6.85407e+41,33.0047
0.385,-2.55351e+41,-3.66823e+41,32.5818
0.395,-4.47083e+41,-6.29178e+41,32.9468
0.405,9.16707e+40,1.22565e+41,31.906
0.415,3.69234e+41,5.22402e+41,32.9105
0.425,3.94959e+40,3.38529e+40,34.343
0.435,-2.68768e+41,-3.81031e+41,32.897
0.445,-1.13197e+41,-1.50322e+41,33.3746
0.455,1.6746e+41,2.40775e+41,32.7214
0.465,1.32729e+41,1.82011e+41,33.2551
0.475,-8.71759e+40,-1.25545e+41,32.4997
0.485,-1.22654e+41,-1.7406e+41,33.1024
0.495,2.71729e+40,3.72985e+40,32.1431
0.505,9.45312e+40,1.36604e+41,33.0458
0.515,1.02072e+40,1.01133e+40,34.3517
0.525,-6.19258e+40,-9.11382e+40,32.9924
0.535,-2.65538e+40,-3.75585e+40,33.4092
0.545,3.24229e+40,4.87264e+40,32.8956
0.555,2.80013e+40,4.11942e+40,33.2514
0.565,-1.16223e+40,-1.75506e+40,32.5845
0.575,-2.17979e+40,-3.2977e+40,33.1048
0.585,-4.23962e+38,1.44876e+40,46.2082
0.595,1.32326e+40,2.02989e+40,33.0436
0.605,5.08698e+39,7.34949e+39,33.6007
0.615,-6.18208e+39,-9.58597e+39,33.0192
0.625,-5.10267e+39,-7.69387e+39,33.42
0.635,1.72968e+39,2.69804e+39,32.9428
0.645,3.45725e+39,5.39237e+39,33.247
0.655,4.04944e+38,4.53187e+38,34.5463
0.665,-1.72379e+39,-2.74112e+39,33.1328
0.675,-8.78602e+38,-1.36577e+39,33.5418
0.685,5.79669e+38,9.2802e+38,32.8254
0.695,6.81221e+38,1.08994e+39,33.3914
0.705,-3.14839e+37,9.79725e+37,28.2151
0.715,-3.58792e+38,-5.82213e+38,33.3536
0.725,-1.31137e+38,-2.06263e+38,33.7458
0.735,1.29428e+38,2.13775e+38,33.2378
0.745,1.15853e+38,1.90541e+38,33.5249
0.755,-1.79852e+37,-2.61985e+37,32.146
0.765,-6.24352e+37,-1.05446e+38,33.3877
0.775,-1.69751e+37,-2.64137e+37,34.1091
0.785,2.16012e+37,3.72215e+37,33.1639
0.795,1.69647e+37,2.90931e+37,33.6351
0.805,-2.04214e+36,-2.59856e+36,31.755
0.815,-8.42751e+36,-1.48748e+37,33.4925
0.825,-3.10889e+36,-5.4168e+36,33.86
0.835,2.17943e+36,3.89148e+36,33.2698
0.845,2.40295e+36,4.31586e+36,33.7042
0.855,2.20792e+35,1.71654e+35,35.796
0.865,-8.93961e+35,-1.64344e+36,33.6097
0.875,-5.05531e+35,-9.26908e+35,33.9465
0.885,1.14569e+35,2.12825e+35,33.4423
0.895,2.52487e+35,4.78108e+35,33.8117
0.905,8.57236e+34,1.62431e+35,34.1192
0.915,-5.31156e+34,-1.02206e+35,33.7066
0.925,-5.90787e+34,-1.15248e+35,33.9803
0.935,-1.02542e+34,-1.94719e+34,34.5576
0.945,1.62218e+34,3.23607e+34,33.8638
0.955,1.18842e+34,2.40252e+34,34.1359
0.965,8.82772e+31,-5.99892e+33,52.7304
0.975,-4.2751e+33,-8.90169e+33,34.0462
0.985,-1.22884e+33,-2.50831e+33,34.4618
0.995,0.125,0.1,0
1.5,0.125,0.1,0
