x,rho,p,u
0.005,8.72039e+46,1.23262e+47,33.8613
0.015,3.91799e+46,3.66605e+46,35.2244
0.025,-2.62891e+47,-3.70055e+47,33.8975
0.035,-6.1744e+46,-5.56881e+46,35.3062
0.045,4.4072e+47,6.16617e+47,33.9447
0.055,7.50499e+46,6.50138e+46,35.3901
0.065,-6.27251e+47,-8.73868e+47,33.9608
0.075,-8.24387e+46,-3.5483e+46,35.9499
0.085,8.29597e+47,1.15177e+48,33.9542
0.095,7.50743e+46,-1.26041e+47,37.6549
0.105,-1.05475e+48,-1.45779e+48,33.9521
0.115,-5.77271e+46,5.24601e+47,40.9799
0.125,1.30623e+48,1.7991e+48,33.9522
0.135,4.34772e+46,-1.15839e+48,45.5995
0.145,-1.56584e+48,-2.15223e+48,33.9552
0.155,-3.30407e+46,2.12264e+48,51.8849
0.165,1.81407e+48,2.4907e+48,33.9575
0.175,2.4226e+46,-3.83007e+48,62.001
0.185,-2.03745e+48,-2.79767e+48,33.9513
0.195,-1.85385e+46,6.31514e+48,75.1003
0.205,2.20421e+48,3.02541e+48,33.9534
0.215,4.76191e+46,-2.5323e+48,50.2525
0.225,-2.30941e+48,-3.16592e+48,33.9656
0.235,-1.337e+47,5.1746e+47,38.8696
0.245,2.37136e+48,3.24623e+48,33.9738
0.255,2.2764e+47,6.10394e+46,36.1293
0.265,-2.35003e+48,-3.2151e+48,33.9588
0.275,-3.352e+47,-2.88028e+47,35.3613
0.285,2.21721e+48,3.02421e+48,33.9519
0.295,5.4802e+47,6.42061e+47,34.7273
0.305,-2.03271e+48,-2.75242e+48,33.984
0.315,-7.23352e+47,-9.26942e+47,34.3842
0.325,1.78032e+48,2.40769e+48,33.9565
0.335,8.54287e+47,1.10755e+48,34.3136
0.345,-1.40467e+48,-1.90617e+48,33.8492
0.355,-9.9139e+47,-1.3046e+48,34.2206
0.365,9.69837e+47,1.31267e+48,33.8554
0.375,1.02042e+48,1.35271e+48,34.1539
0.385,-5.91305e+47,-7.98275e+47,33.811
0.395,-9.69625e+47,-1.28987e+48,34.1043
0.405,2.87606e+47,3.78268e+47,33.4062
0.415,8.51514e+47,1.13601e+48,34.0517
0.425,-4.95232e+46,1.88745e+46,30.8803
0.435,-6.9278e+47,-9.24049e+47,34.03
0.445,-1.15507e+47,-1.20227e+47,35.0519
0.455,5.1864e+47,6.93013e+47,33.9964
0.465,2.1728e+47,2.76686e+47,34.4267
0.475,-3.46633e+47,-4.65131e+47,33.8958
0.485,-2.58638e+47,-3.35002e+47,34.3474
0.495,1.93779e+47,2.60396e+47,33.7175
0.505,2.52713e+47,3.36269e+47,34.2058
0.515,-7.11423e+46,-9.26114e+46,33.3926
0.525,-2.06571e+47,-2.78816e+47,34.1341
0.535,-8.1418e+45,4.26092e+46,39.659
0.545,1.4557e+47,1.99086e+47,34.0588
0.555,4.86848e+46,5.9104e+46,34.8348
0.565,-8.74344e+46,-1.20877e+47,33.9473
0.575,-6.09755e+46,-8.21098e+46,34.4281
0.585,4.02901e+46,5.57622e+46,33.82
0.595,5.4374e+46,7.49447e+46,34.315
0.605,-8.89899e+45,-1.06239e+46,33.043
0.615,-3.89163e+46,-5.43199e+46,34.271
0.625,-7.17432e+45,-8.44254e+45,35.1737
0.635,2.26694e+46,3.20463e+46,34.2241
0.645,1.20731e+46,1.6693e+46,34.5802
0.655,-1.02543e+46,-1.47031e+46,34.1265
0.665,-1.08835e+46,-1.548e+46,34.4584
0.675,2.67297e+45,3.81091e+45,33.8095
0.685,7.37964e+45,1.07016e+46,34.3809
0.695,1.0789e+45,1.36164e+45,35.2305
0.705,-3.85478e+45,-5.66994e+45,34.2787
0.715,-2.14977e+45,-3.11789e+45,34.6309
0.725,1.32317e+45,1.94241e+45,33.9856
0.735,1.74387e+45,2.58368e+45,34.5131
0.745,-2.38607e+43,1.02076e+45,19.431
0.755,-9.70432e+44,-1.45501e+45,34.4898
0.765,-3.82807e+44,-5.63975e+44,34.8154
0.775,3.72517e+44,5.65649e+44,34.4016
0.785,3.51983e+44,5.34297e+44,34.6568
0.795,-5.81159e+43,-8.02401e+43,33.5468
0.805,-2.05242e+44,-3.17255e+44,34.5528
0.815,-5.06043e+43,-7.15119e+43,35.2984
0.825,8.37916e+43,1.31452e+44,34.4842
0.835,5.79207e+43,8.97771e+43,34.8422
0.845,-1.83994e+43,-2.91661e+43,34.3917
0.855,-3.49641e+43,-5.57169e+43,34.664
0.865,-5.81773e+42,-7.76515e+42,35.6902
0.875,1.3949e+43,2.26082e+43,34.5915
0.885,8.87637e+42,1.41793e+43,34.9719
0.895,-2.55945e+42,-4.16538e+42,34.2889
0.905,-5.21342e+42,-8.6394e+42,34.7434
0.915,-1.18313e+42,-1.73543e+42,35.6633
0.925,1.82471e+42,3.07442e+42,34.5577
0.935,1.36131e+42,2.29841e+42,35.0102
0.945,-1.7246e+41,-2.28049e+41,33.3675
0.955,-6.9853e+41,-1.2128e+42,34.8869
0.965,-2.449e+41,-4.19932e+41,35.2483
0.975,2.09231e+41,3.71098e+41,34.7431
0.985,1.24936e+41,2.17451e+41,35.1747
0.995,0.125,0.1,0
1.5,0.125,0.1,0
