x,rho,p,u
0.005,-1.76858e+75,-2.0415e+75,38.077
0.015,-5.41629e+75,-6.21371e+75,38.2132
0.025,5.29385e+75,6.11021e+75,38.0773
0.035,1.07859e+76,1.23718e+76,38.2135
0.045,-8.77615e+75,-1.01273e+76,38.0777
0.055,-1.60544e+76,-1.84099e+76,38.2138
0.065,1.21781e+76,1.40484e+76,38.078
0.075,2.11523e+76,2.42465e+76,38.2139
0.085,-1.545e+76,-1.78153e+76,38.078
0.095,-2.59924e+76,-2.97802e+76,38.2135
0.105,1.85295e+76,2.13547e+76,38.0774
0.115,3.04705e+76,3.48901e+76,38.2125
0.125,-2.13428e+76,-2.45812e+76,38.0761
0.135,-3.44699e+76,-3.94419e+76,38.2106
0.145,2.38097e+76,2.74019e+76,38.0736
0.155,3.78701e+76,4.32972e+76,38.2074
0.165,-2.58501e+76,-2.97244e+76,38.0696
0.175,-4.05582e+76,-4.63268e+76,38.2027
0.185,2.73923e+76,3.14666e+76,38.064
0.195,4.24424e+76,4.84258e+76,38.1963
0.205,-2.83828e+76,-3.25668e+76,38.0565
0.215,-4.3457e+76,-4.95195e+76,38.1879
0.225,2.87874e+76,3.2986e+76,38.0469
0.235,4.35715e+76,4.95756e+76,38.1771
0.245,-2.85946e+76,-3.27129e+76,38.0347
0.255,-4.27518e+76,-4.85686e+76,38.1616
0.265,2.77652e+76,3.17129e+76,38.0157
0.275,4.11082e+76,4.65979e+76,38.1424
0.285,-2.63176e+76,-2.99981e+76,37.9885
0.295,-3.91139e+76,-4.41018e+76,38.1356
0.305,2.44797e+76,2.77845e+76,37.9718
0.315,3.73519e+76,4.18201e+76,38.1384
0.325,-2.00543e+76,-2.2669e+76,37.7989
0.335,-3.56306e+76,-3.97906e+76,38.1165
0.345,1.48509e+76,1.64072e+76,37.5371
0.355,3.33291e+76,3.72064e+76,38.0904
0.365,-1.09179e+76,-1.19892e+76,37.5172
0.375,-3.08244e+76,-3.4407e+76,38.071
0.385,6.65507e+75,7.11256e+75,37.3548
0.395,2.82064e+76,3.15306e+76,38.0438
0.405,-2.92951e+75,-1.81041e+75,36.2571
0.415,-2.51693e+76,-2.82425e+76,37.9987
0.425,-6.6162e+73,7.20952e+76,111.694
0.435,2.19819e+76,2.47653e+76,37.9501
0.445,2.56345e+75,1.66251e+75,39.3928
0.455,-1.8643e+76,-2.10153e+76,37.9532
0.465,-4.76404e+75,-4.96425e+75,38.501
0.475,1.52048e+76,1.71553e+76,37.9537
0.485,6.22198e+75,6.71309e+75,38.33
0.495,-1.19256e+76,-1.35266e+76,37.8756
0.505,-6.83378e+75,-7.46271e+75,38.2649
0.515,8.79236e+75,9.99848e+75,37.7994
0.525,7.05979e+75,7.88462e+75,38.1195
0.535,-5.87517e+75,-6.67087e+75,37.8565
0.545,-6.83723e+75,-7.64661e+75,38.0885
0.555,3.26804e+75,3.7066e+75,37.8071
0.565,6.14268e+75,6.87916e+75,38.0589
0.575,-1.22297e+75,-1.31815e+75,37.2818
0.585,-5.16104e+75,-5.80032e+75,38.0086
0.595,-1.67182e+74,5.59137e+74,42.538
0.605,4.04201e+75,4.5541e+75,37.9511
0.615,1.15533e+75,1.16528e+75,38.5954
0.625,-2.86085e+75,-3.22316e+75,37.8784
0.635,-1.71099e+75,-1.85741e+75,38.2958
0.645,1.75506e+75,1.96786e+75,37.9146
0.655,1.82152e+75,2.00708e+75,38.1869
0.665,-8.46204e+74,-9.44859e+74,37.8223
0.675,-1.6155e+75,-1.79422e+75,38.1064
0.685,1.86658e+74,1.15766e+74,36.341
0.695,1.26713e+75,1.40961e+75,38.082
0.705,2.23556e+74,1.93771e+74,39.0515
0.715,-8.80786e+74,-9.81427e+74,38.0646
0.725,-4.26836e+74,-4.58926e+74,38.4216
0.735,5.08682e+74,5.67865e+74,38.0598
0.745,4.76563e+74,5.21428e+74,38.3352
0.755,-2.20294e+74,-2.45831e+74,37.918
0.765,-4.19529e+74,-4.66348e+74,38.2373
0.775,3.46745e+73,5.10821e+72,35.8429
0.785,3.16279e+74,3.54329e+74,38.1884
0.795,7.8338e+73,7.8108e+73,38.8955
0.805,-2.03281e+74,-2.286e+74,38.1599
0.815,-1.23315e+74,-1.35494e+74,38.5147
0.825,1.04449e+74,1.178e+74,38.0943
0.835,1.21513e+74,1.36053e+74,38.4221
0.845,-3.38273e+73,-3.73901e+73,37.8198
0.855,-9.69558e+73,-1.09964e+74,38.3611
0.865,-6.88066e+72,-6.84106e+71,40.5167
0.875,6.56008e+73,7.52169e+73,38.2963
0.885,2.56575e+73,2.81093e+73,38.7909
0.895,-3.68163e+73,-4.25736e+73,38.2041
0.905,-2.97185e+73,-3.41278e+73,38.5662
0.915,1.50742e+73,1.73885e+73,38.0292
0.925,2.49389e+73,2.91739e+73,38.4861
0.935,-2.27339e+72,-1.3627e+72,36.6184
0.945,-1.71539e+73,-2.03214e+73,38.4584
0.955,-2.8594e+72,-2.95641e+72,39.2067
0.965,9.4967e+72,1.13467e+73,38.4655
0.975,2.7115e+72,3.11364e+72,38.8054
0.985,-2.96792e+72,-3.56332e+72,38.4726
0.995,0.125,0.1,0
1.5,0.125,0.1,0
