x,rho,p,u
0.005,-1.0343e+72,-1.20959e+72,37.6391
0.015,-2.16973e+72,-2.51741e+72,37.8538
0.025,3.0989e+72,3.62375e+72,37.6397
0.035,4.32608e+72,5.01841e+72,37.8543
0.045,-5.1478e+72,-6.01833e+72,37.6405
0.055,-6.45167e+72,-7.48201e+72,37.855
0.065,7.16375e+72,8.37238e+72,37.6414
0.075,8.52185e+72,9.87884e+72,37.8556
0.085,-9.12061e+72,-1.06546e+73,37.6421
0.095,-1.0503e+73,-1.21693e+73,37.8558
0.105,1.09822e+73,1.28223e+73,37.6423
0.115,1.23527e+73,1.43035e+73,37.8553
0.125,-1.27034e+73,-1.48221e+73,37.6417
0.135,-1.40214e+73,-1.62239e+73,37.8539
0.145,1.42329e+73,1.6594e+73,37.6397
0.155,1.54567e+73,1.78698e+73,37.851
0.165,-1.5518e+73,-1.80766e+73,37.6362
0.175,-1.66088e+73,-1.91834e+73,37.8466
0.185,1.65108e+73,1.92143e+73,37.6309
0.195,1.74346e+73,2.01154e+73,37.8402
0.205,-1.71734e+73,-1.99628e+73,37.6234
0.215,-1.79027e+73,-2.06298e+73,37.8317
0.225,1.74782e+73,2.02912e+73,37.6135
0.235,1.80044e+73,2.07161e+73,37.8209
0.245,-1.74215e+73,-2.01946e+73,37.6009
0.255,-1.77509e+73,-2.0388e+73,37.8074
0.265,1.70179e+73,1.96905e+73,37.5849
0.275,1.71778e+73,1.9681e+73,37.7932
0.285,-1.62686e+73,-1.8778e+73,37.567
0.295,-1.63522e+73,-1.86815e+73,37.7751
0.305,1.49636e+73,1.72265e+73,37.5267
0.315,1.56596e+73,1.78084e+73,37.7653
0.325,-1.30161e+73,-1.49451e+73,37.4407
0.335,-1.52549e+73,-1.72403e+73,37.77
0.345,1.08011e+73,1.23698e+73,37.4676
0.355,1.47684e+73,1.66553e+73,37.7514
0.365,-8.45779e+72,-9.65578e+72,37.4312
0.375,-1.40693e+73,-1.59117e+73,37.7075
0.385,6.22464e+72,7.01959e+72,37.2127
0.395,1.31316e+73,1.48948e+73,37.6759
0.405,-4.25356e+72,-4.77577e+72,37.1579
0.415,-1.19986e+73,-1.36667e+73,37.6403
0.425,2.34431e+72,2.5472e+72,36.9078
0.435,1.07514e+73,1.22972e+73,37.6025
0.445,-5.82046e+71,3.23012e+71,34.5105
0.455,-9.35395e+72,-1.07407e+73,37.5596
0.465,-8.51443e+71,-2.34075e+71,39.5179
0.475,7.84055e+72,9.02686e+72,37.5345
0.485,1.95272e+72,2.07429e+72,38.1017
0.495,-6.274e+72,-7.23559e+72,37.5327
0.505,-2.61179e+72,-2.89308e+72,37.8936
0.515,4.79643e+72,5.56458e+72,37.4458
0.525,2.82416e+72,3.16746e+72,37.82
0.535,-3.42931e+72,-3.98765e+72,37.3492
0.545,-2.85866e+72,-3.26838e+72,37.6844
0.555,2.05043e+72,2.37737e+72,37.3157
0.565,2.76856e+72,3.16749e+72,37.6544
0.575,-8.07699e+71,-9.18027e+71,37.1249
0.585,-2.42293e+72,-2.76807e+72,37.6317
0.595,-3.15347e+70,7.56521e+71,48.6591
0.605,1.87091e+72,2.13767e+72,37.5815
0.615,5.16973e+71,5.28364e+71,38.2386
0.625,-1.29956e+72,-1.4842e+72,37.5138
0.635,-7.69538e+71,-8.43011e+71,37.9512
0.645,7.79469e+71,8.88453e+71,37.5348
0.655,8.07295e+71,9.03197e+71,37.8249
0.665,-3.70096e+71,-4.20417e+71,37.4474
0.675,-7.0862e+71,-8.0136e+71,37.7381
0.685,7.79249e+70,4.54077e+70,35.8854
0.695,5.48593e+71,6.22094e+71,37.7162
0.705,9.97344e+70,9.08521e+70,38.6401
0.715,-3.75554e+71,-4.26905e+71,37.7055
0.725,-1.86235e+71,-2.06208e+71,38.02
0.735,2.14223e+71,2.44192e+71,37.7009
0.745,2.05231e+71,2.30819e+71,37.9381
0.755,-8.98119e+70,-1.02243e+71,37.5676
0.765,-1.76652e+71,-2.00806e+71,37.8676
0.775,9.88059e+69,-6.60343e+69,34.7051
0.785,1.29826e+71,1.48436e+71,37.8334
0.795,3.53385e+70,3.71833e+70,38.4447
0.805,-8.05931e+70,-9.26229e+70,37.7939
0.815,-5.20066e+70,-5.87516e+70,38.1277
0.825,3.8943e+70,4.49533e+70,37.6998
0.835,4.91579e+70,5.65809e+70,38.0386
0.845,-1.04071e+70,-1.14564e+70,37.2766
0.855,-3.70299e+70,-4.3145e+70,38.0026
0.865,-5.2163e+69,-5.01011e+69,38.9057
0.875,2.31413e+70,2.72562e+70,37.9761
0.885,1.10855e+70,1.28445e+70,38.2712
0.895,-1.16581e+70,-1.38983e+70,37.9404
0.905,-1.11314e+70,-1.31943e+70,38.1868
0.915,3.88779e+69,4.65232e+69,37.748
0.925,8.42449e+69,1.01944e+70,38.0975
0.935,3.7675e+68,-8.37841e+68,42.1126
0.945,-5.32489e+69,-6.54727e+69,38.0377
0.955,-1.61927e+69,-1.86617e+69,38.597
0.965,2.74669e+69,3.41805e+69,37.9932
0.975,1.19952e+69,1.43949e+69,38.4049
0.985,-8.21286e+68,-1.0286e+69,37.9713
0.995,0.125,0.1,0
1.5,0.125,0.1,0
