x,rho,p,u
0.005,1.04164e+40,1.40896e+40,31.7622
0.015,1.0548e+41,1.55464e+41,32.9086
0.025,-3.7556e+40,-5.42229e+40,32.1616
0.035,-2.16406e+41,-3.19698e+41,32.9055
0.045,9.25526e+40,1.35765e+41,32.2299
0.055,3.31981e+41,4.90397e+41,32.9254
0.065,-2.14709e+41,-3.22464e+41,32.557
0.075,-4.50368e+41,-6.62797e+41,32.9676
0.085,3.52783e+41,5.28812e+41,32.7344
0.095,5.71641e+41,8.34246e+41,33.0223
0.105,-4.63531e+41,-6.92641e+41,32.7647
0.115,-6.99822e+41,-1.00783e+42,33.0829
0.125,6.27918e+41,9.4163e+41,32.5959
0.135,8.5568e+41,1.2156e+42,33.134
0.145,-8.15234e+41,-1.21507e+42,32.4948
0.155,-1.04216e+42,-1.47184e+42,33.1551
0.165,9.87104e+41,1.4609e+42,32.5319
0.175,1.23161e+42,1.75001e+42,33.131
0.185,-1.16566e+42,-1.72154e+42,32.5295
0.195,-1.39827e+42,-2.00328e+42,33.0903
0.205,1.21458e+42,1.79569e+42,32.649
0.215,1.55059e+42,2.21804e+42,33.0816
0.225,-1.20266e+42,-1.76391e+42,32.7991
0.235,-1.70426e+42,-2.42651e+42,33.0796
0.245,1.23692e+42,1.80431e+42,32.8094
0.255,1.80881e+42,2.58446e+42,33.0338
0.265,-1.09388e+42,-1.60015e+42,32.6119
0.275,-1.8131e+42,-2.60242e+42,32.9816
0.285,7.91707e+41,1.1427e+42,32.3563
0.295,1.75456e+42,2.52212e+42,32.9337
0.305,-4.69963e+41,-6.58388e+41,32.1116
0.315,-1.65455e+42,-2.36684e+42,32.9079
0.325,1.56535e+41,3.53707e+40,30.119
0.335,1.48307e+42,2.11224e+42,32.8756
0.345,8.65494e+40,-2.99395e+41,37.5414
0.355,-1.24796e+42,-1.77807e+42,32.8331
0.365,-2.73394e+41,-3.16957e+41,33.7808
0.375,9.81283e+41,1.39563e+42,32.8372
0.385,4.16164e+41,5.58656e+41,33.2883
0.395,-6.91271e+41,-9.85681e+41,32.7712
0.405,-4.9209e+41,-6.75997e+41,33.1721
0.415,4.03294e+41,5.75945e+41,32.6525
0.425,4.95386e+41,6.93393e+41,33.0591
0.435,-1.57271e+41,-2.20371e+41,32.3516
0.445,-4.24196e+41,-5.98119e+41,33.007
0.455,-1.04327e+40,2.2657e+41,43.4539
0.465,3.13247e+41,4.4692e+41,32.9294
0.475,9.68459e+40,1.13784e+41,33.876
0.485,-2.03146e+41,-2.93058e+41,32.8477
0.495,-1.28834e+41,-1.79526e+41,33.3273
0.505,1.05884e+41,1.53858e+41,32.7958
0.515,1.22412e+41,1.76491e+41,33.1758
0.525,-3.50463e+40,-5.04549e+40,32.4384
0.535,-9.40828e+40,-1.3829e+41,33.1185
0.545,-7.06148e+39,-8.2106e+37,35.5578
0.555,5.93869e+40,8.89784e+40,33.0445
0.565,2.42676e+40,3.44827e+40,33.5425
0.575,-3.00219e+40,-4.56605e+40,32.975
0.585,-2.55899e+40,-3.80468e+40,33.3444
0.595,9.52079e+39,1.4566e+40,32.8096
0.605,1.90152e+40,2.89835e+40,33.2211
0.615,1.23299e+39,-7.61708e+38,36.2388
0.625,-1.07729e+40,-1.65699e+40,33.225
0.635,-4.46966e+39,-6.68651e+39,33.5716
0.645,4.39085e+39,6.86684e+39,33.0825
0.655,4.14133e+39,6.44072e+39,33.3825
0.665,-7.80035e+38,-1.11619e+39,32.196
0.675,-2.53209e+39,-4.0266e+39,33.256
0.685,-5.54269e+38,-7.42325e+38,34.2533
0.695,1.09443e+39,1.76503e+39,33.1961
0.705,7.22362e+38,1.13124e+39,33.6537
0.715,-2.62692e+38,-4.26045e+38,33.193
0.725,-4.84432e+38,-7.84949e+38,33.4731
0.735,-5.10152e+37,-5.76975e+37,34.8383
0.745,2.21828e+38,3.67231e+38,33.3494
0.755,1.11627e+38,1.81057e+38,33.749
0.765,-6.24167e+37,-1.04335e+38,32.9925
0.775,-7.78004e+37,-1.31162e+38,33.5402
0.785,-3.3638e+36,1.45781e+37,38.7913
0.795,3.39299e+37,5.86935e+37,33.3665
0.805,1.64787e+37,2.78465e+37,33.873
0.815,-7.54977e+36,-1.31188e+37,33.049
0.825,-1.0813e+37,-1.91125e+37,33.6034
0.835,-1.86531e+36,-2.94065e+36,34.5161
0.845,3.80593e+36,6.83672e+36,33.4514
0.855,2.63203e+36,4.70173e+36,33.9054
0.865,-3.49662e+35,-4.90758e+35,32.1092
0.875,-1.24121e+36,-2.28636e+36,33.7681
0.885,-4.43488e+35,-8.14008e+35,34.0892
0.895,2.72175e+35,5.10494e+35,33.631
0.905,3.09992e+35,5.89124e+35,33.9242
0.915,5.39946e+34,9.96326e+34,34.5246
0.925,-9.02624e+34,-1.74785e+35,33.8331
0.935,-6.57784e+34,-1.28814e+35,34.0979
0.945,-2.83174e+32,5.21094e+34,64.5174
0.955,2.38134e+34,4.78686e+34,34.0291
0.965,1.20587e+34,2.44236e+34,34.3078
0.975,-3.35547e+33,-6.97235e+33,33.9161
0.985,-4.3909e+33,-9.11209e+33,34.2063
0.995,0.125,0.1,0
1.5,0.125,0.1,0
