x,rho,p,u
0.005,-1.15304e+65,-1.35532e+65,36.4335
0.015,-1.1808e+66,-1.41517e+66,36.9773
0.025,3.466e+65,4.07401e+65,36.4354
0.035,2.36252e+66,2.83089e+66,36.9786
0.045,-5.79509e+65,-6.81156e+65,36.4391
0.055,-3.54271e+66,-4.24375e+66,36.9804
0.065,8.13886e+65,9.56624e+65,36.4439
0.075,4.71306e+66,5.64326e+66,36.9824
0.085,-1.04791e+66,-1.23164e+66,36.4493
0.095,-5.85767e+66,-7.00991e+66,36.9842
0.105,1.27784e+66,1.50171e+66,36.4546
0.115,6.95278e+66,8.3148e+66,36.9852
0.125,-1.49808e+66,-1.76011e+66,36.4589
0.135,-7.96776e+66,-9.52104e+66,36.9851
0.145,1.70155e+66,1.99838e+66,36.4616
0.155,8.86741e+66,1.05866e+67,36.9833
0.165,-1.88031e+66,-2.20709e+66,36.4621
0.175,-9.61546e+66,-1.14686e+67,36.9794
0.185,2.02605e+66,2.37655e+66,36.4597
0.195,1.01796e+67,1.21287e+67,36.9731
0.205,-2.13148e+66,-2.49821e+66,36.4539
0.215,-1.05369e+67,-1.25401e+67,36.9639
0.225,2.19213e+66,2.5668e+66,36.4439
0.235,1.06761e+67,1.26888e+67,36.952
0.245,-2.20707e+66,-2.58118e+66,36.4312
0.255,-1.05944e+67,-1.25732e+67,36.9368
0.265,2.17091e+66,2.53481e+66,36.4127
0.275,1.03079e+67,1.22135e+67,36.9173
0.285,-2.06823e+66,-2.40686e+66,36.3686
0.295,-9.88154e+66,-1.16762e+67,36.9001
0.305,1.89679e+66,2.19312e+66,36.3162
0.315,9.31247e+66,1.09794e+67,36.8729
0.325,-1.43284e+66,-1.54616e+66,35.9397
0.335,-8.64803e+66,-1.01865e+67,36.8335
0.345,5.50113e+65,-4.64102e+65,33.4476
0.355,7.90526e+66,9.3183e+66,36.7888
0.365,3.3824e+65,-1.79245e+66,42.3184
0.375,-7.05647e+66,-8.34322e+66,36.742
0.385,-1.05964e+66,-7.82712e+65,38.1213
0.395,6.14147e+66,7.27904e+66,36.7327
0.405,1.73263e+66,1.9033e+66,37.2981
0.415,-5.14796e+66,-6.11324e+66,36.7314
0.425,-2.26525e+66,-2.59079e+66,37.1053
0.435,4.10571e+66,4.89614e+66,36.6626
0.445,2.54845e+66,2.94817e+66,37.0453
0.455,-3.09631e+66,-3.70294e+66,36.5901
0.465,-2.65199e+66,-3.13353e+66,36.9059
0.475,2.18394e+66,2.61609e+66,36.6418
0.485,2.64572e+66,3.1445e+66,36.8555
0.495,-1.27802e+66,-1.5303e+66,36.6015
0.505,-2.43545e+66,-2.90188e+66,36.8205
0.515,4.87928e+65,5.59416e+65,36.1462
0.525,2.0433e+66,2.43753e+66,36.7804
0.535,5.9925e+64,-1.88229e+65,41.2991
0.545,-1.56686e+66,-1.8682e+66,36.7356
0.555,-4.27562e+65,-4.59412e+65,37.3994
0.565,1.08476e+66,1.29106e+66,36.6665
0.575,6.18038e+65,7.05165e+65,37.1277
0.585,-6.56012e+65,-7.78006e+65,36.696
0.595,-6.58351e+65,-7.65705e+65,37.001
0.605,3.16749e+65,3.73947e+65,36.6026
0.615,5.88454e+65,6.91118e+65,36.9144
0.625,-8.13194e+64,-6.41037e+64,35.3134
0.635,-4.65183e+65,-5.4765e+65,36.8957
0.645,-7.16265e+64,-6.10489e+64,38.0266
0.655,3.2498e+65,3.8361e+65,36.8851
0.665,1.46326e+65,1.67429e+65,37.226
0.675,-1.94246e+65,-2.30216e+65,36.7921
0.685,-1.64045e+65,-1.90818e+65,37.1379
0.695,8.82414e+64,1.03574e+65,36.5653
0.705,1.45568e+65,1.71147e+65,37.0674
0.715,-1.47143e+64,-7.92357e+63,35.0598
0.725,-1.07895e+65,-1.27731e+65,37.0265
0.735,-2.59736e+64,-2.67378e+64,37.7944
0.745,6.67389e+64,7.95324e+64,36.9801
0.755,4.05181e+64,4.69918e+64,37.36
0.765,-3.25621e+64,-3.90138e+64,36.8878
0.775,-3.87171e+64,-4.59482e+64,37.2552
0.785,9.30602e+63,1.07657e+64,36.4849
0.795,2.92808e+64,3.52529e+64,37.2088
0.805,3.43654e+63,2.83736e+63,38.4175
0.815,-1.83531e+64,-2.23773e+64,37.1737
0.825,-8.29013e+63,-9.83952e+63,37.5089
0.835,9.27556e+63,1.14676e+64,37.125
0.845,8.40792e+63,1.0274e+64,37.3946
0.855,-3.18431e+63,-3.9632e+63,36.9065
0.865,-6.37306e+63,-7.97929e+63,37.2796
0.875,-1.31663e+62,2.65261e+63,47.4501
0.885,3.94319e+63,5.02257e+63,37.1945
0.895,1.39517e+63,1.68083e+63,37.7608
0.905,-1.91251e+63,-2.46923e+63,37.1683
0.915,-1.53307e+63,-1.96445e+63,37.4677
0.925,6.15826e+62,8.01776e+62,37.0464
0.935,1.17352e+63,1.5369e+63,37.3593
0.945,-3.74125e+60,2.46666e+63,-20.279
0.955,-7.04003e+62,-9.35429e+62,37.2929
0.965,-1.73414e+62,-2.09669e+62,37.9703
0.975,3.10193e+62,4.16296e+62,37.2453
0.985,8.45743e+61,1.08231e+62,37.7219
0.995,0.125,0.1,0
1.5,0.125,0.1,0
