x,rho,p,u
0.005,2.46138e+43,3.52725e+43,33.5002
0.015,-3.42836e+43,-4.99619e+43,33.2626
0.025,-7.22206e+43,-1.02954e+44,33.539
0.035,7.87034e+43,1.15116e+44,33.1208
0.045,1.15592e+44,1.64533e+44,33.5518
0.055,-1.37953e+44,-2.01706e+44,33.0927
0.065,-1.53413e+44,-2.16563e+44,33.5977
0.075,2.09062e+44,3.05035e+44,33.1344
0.085,1.86538e+44,2.57524e+44,33.7018
0.095,-2.92903e+44,-4.25468e+44,33.1566
0.105,-2.21071e+44,-3.00465e+44,33.7627
0.115,3.87682e+44,5.58904e+44,33.1977
0.125,2.6466e+44,3.56853e+44,33.7919
0.135,-4.87701e+44,-6.97373e+44,33.2416
0.145,-3.1569e+44,-4.20622e+44,33.8354
0.155,5.86272e+44,8.34953e+44,33.2591
0.165,3.6825e+44,4.87857e+44,33.8553
0.175,-6.82715e+44,-9.7212e+44,33.2616
0.185,-4.17539e+44,-5.57816e+44,33.8263
0.195,7.67272e+44,1.09487e+45,33.2444
0.205,4.63235e+44,6.26002e+44,33.78
0.215,-8.17886e+44,-1.17041e+45,33.1954
0.225,-5.15293e+44,-6.94135e+44,33.7805
0.235,8.19045e+44,1.17103e+45,33.1682
0.245,5.80422e+44,7.84477e+44,33.743
0.255,-7.80132e+44,-1.11126e+45,33.1889
0.265,-6.28564e+44,-8.6395e+44,33.6318
0.275,6.98622e+44,9.92539e+44,33.188
0.285,6.56996e+44,9.06389e+44,33.5701
0.295,-5.66337e+44,-8.00089e+44,33.245
0.305,-6.85857e+44,-9.44076e+44,33.5409
0.315,4.23019e+44,5.9636e+44,33.1422
0.325,6.77631e+44,9.34525e+44,33.4929
0.335,-2.88565e+44,-4.00432e+44,32.8623
0.345,-6.25672e+44,-8.63215e+44,33.4526
0.355,1.51938e+44,2.04084e+44,32.6673
0.365,5.53997e+44,7.63982e+44,33.4187
0.375,-2.20155e+43,6.55266e+43,28.484
0.385,-4.57593e+44,-6.31855e+44,33.3848
0.395,-8.24437e+43,-9.08876e+43,34.3671
0.405,3.4784e+44,4.80694e+44,33.3617
0.415,1.449e+44,1.91061e+44,33.7718
0.425,-2.42767e+44,-3.36604e+44,33.2773
0.435,-1.71325e+44,-2.28791e+44,33.6949
0.445,1.42875e+44,1.98352e+44,33.1329
0.455,1.73022e+44,2.34838e+44,33.6006
0.465,-5.64012e+43,-7.66322e+43,32.8808
0.475,-1.48254e+44,-2.03576e+44,33.5357
0.485,-1.79773e+42,1.08529e+44,50.8736
0.495,1.0894e+44,1.51639e+44,33.4588
0.505,3.2371e+43,4.03183e+43,34.2218
0.515,-6.94455e+43,-9.76851e+43,33.3937
0.525,-4.37195e+43,-6.02157e+43,33.8003
0.535,3.53103e+43,5.01695e+43,33.3226
0.545,4.12979e+43,5.82526e+43,33.6846
0.555,-1.12228e+43,-1.57587e+43,32.9433
0.565,-3.13226e+43,-4.4828e+43,33.6437
0.575,-2.62068e+42,-7.78536e+41,35.76
0.585,1.96002e+43,2.84999e+43,33.5867
0.595,8.07068e+42,1.11347e+43,34.0584
0.605,-9.81708e+42,-1.45278e+43,33.5147
0.615,-8.37179e+42,-1.21347e+43,33.8568
0.625,3.09995e+42,4.61932e+42,33.37
0.635,6.23759e+42,9.27998e+42,33.7345
0.645,3.8873e+41,-1.21771e+41,36.5205
0.655,-3.54032e+42,-5.31374e+42,33.7375
0.665,-1.49573e+42,-2.19785e+42,34.0527
0.675,1.44124e+42,2.19083e+42,33.6139
0.685,1.40329e+42,2.12565e+42,33.8963
0.695,-2.33954e+41,-3.16224e+41,32.6861
0.705,-8.60147e+41,-1.32547e+42,33.7933
0.715,-2.15865e+41,-2.9486e+41,34.6291
0.725,3.69858e+41,5.78309e+41,33.733
0.735,2.6159e+41,4.00187e+41,34.15
0.745,-8.85555e+40,-1.3946e+41,33.723
0.755,-1.72433e+41,-2.72042e+41,33.9904
0.765,-2.08506e+40,-2.64475e+40,35.0842
0.775,7.93403e+40,1.27496e+41,33.8807
0.785,4.11636e+40,6.51346e+40,34.2492
0.795,-2.26041e+40,-3.65586e+40,33.5509
0.805,-2.86952e+40,-4.68509e+40,34.0721
0.815,-9.79136e+38,6.87417e+39,40.4302
0.825,1.29792e+40,2.16911e+40,33.9071
0.835,5.9836e+39,9.73393e+39,34.4232
0.845,-3.33759e+39,-5.60442e+39,33.59
0.855,-4.19493e+39,-7.1581e+39,34.1413
0.865,-4.07994e+38,-3.8843e+38,35.9658
0.875,1.66872e+39,2.90653e+39,34.0559
0.885,9.75265e+38,1.68874e+39,34.4093
0.895,-2.59838e+38,-4.52856e+38,33.7834
0.905,-5.51695e+38,-9.82415e+38,34.2532
0.915,-1.5159e+38,-2.55888e+38,34.9278
0.925,1.55554e+38,2.8189e+38,34.0707
0.935,1.34772e+38,2.47064e+38,34.4405
0.945,4.02003e+36,-9.41444e+36,38.9709
0.955,-5.2524e+37,-9.87054e+37,34.3734
0.965,-2.85459e+37,-5.4067e+37,34.6373
0.975,8.63596e+36,1.66702e+37,34.2944
0.985,1.09715e+37,2.11428e+37,34.557
0.995,0.125,0.1,0
1.5,0.125,0.1,0
