x,rho,p,u
0.005,2.36849e+30,3.96289e+30,30.5055
0.015,2.12023e+30,3.38976e+30,31.1547
0.025,-9.3359e+30,-1.55972e+31,30.5745
0.035,-2.59864e+30,-2.96078e+30,32.1304
0.045,2.26425e+31,3.82207e+31,30.5462
0.055,-6.63326e+29,4.17724e+31,12.3621
0.065,-4.67917e+31,-7.84379e+31,30.661
0.075,1.29847e+31,1.79595e+31,29.0471
0.085,8.37997e+31,1.38771e+32,30.7875
0.095,-3.67133e+31,-6.13898e+31,30.0258
0.105,-1.36753e+32,-2.25985e+32,30.831
0.115,7.49839e+31,1.26267e+32,30.1164
0.125,2.02771e+32,3.34414e+32,30.8706
0.135,-1.46889e+32,-2.49998e+32,30.4186
0.145,-2.78311e+32,-4.5847e+32,30.8947
0.155,2.25555e+32,3.80905e+32,30.6126
0.165,3.56779e+32,5.86156e+32,30.9053
0.175,-2.80483e+32,-4.71947e+32,30.6229
0.185,-4.26828e+32,-6.91883e+32,30.9567
0.195,2.7783e+32,4.6815e+32,30.4224
0.205,4.98236e+32,7.99388e+32,30.9816
0.215,-2.42939e+32,-4.03369e+32,30.2878
0.225,-5.61041e+32,-8.98846e+32,30.9674
0.235,2.32778e+32,3.83011e+32,30.3466
0.245,5.90686e+32,9.50229e+32,30.9245
0.255,-1.94526e+32,-3.15381e+32,30.0817
0.265,-5.95539e+32,-9.62567e+32,30.8665
0.275,1.05327e+32,1.39892e+32,29.2338
0.285,5.70531e+32,9.2357e+32,30.8091
0.295,-7.77638e+30,5.3699e+32,11.7497
0.305,-5.06293e+32,-8.186e+32,30.7761
0.315,-7.73863e+31,-9.09507e+31,32.0774
0.325,4.08271e+32,6.60508e+32,30.7307
0.335,1.47675e+32,2.17115e+32,31.3797
0.345,-2.88338e+32,-4.70156e+32,30.5252
0.355,-1.89926e+32,-2.82955e+32,31.2758
0.365,1.80844e+32,2.94871e+32,30.4862
0.375,1.92594e+32,2.99545e+32,31.0651
0.385,-8.47031e+31,-1.37168e+32,30.5366
0.395,-1.61933e+32,-2.59007e+32,30.9391
0.405,3.04309e+30,-5.16551e+31,20.9819
0.415,1.15284e+32,1.86284e+32,30.9298
0.425,3.89097e+31,6.05716e+31,31.3501
0.435,-6.40684e+31,-1.04894e+32,30.9017
0.445,-4.85463e+31,-7.83031e+31,31.1833
0.455,2.50167e+31,4.16235e+31,30.7111
0.465,4.06828e+31,6.73566e+31,31.064
0.475,-3.13014e+30,-6.01673e+29,28.0476
0.485,-2.64512e+31,-4.45866e+31,30.9709
0.495,-7.10222e+30,-1.0663e+31,31.7954
0.505,1.26967e+31,2.16799e+31,30.9495
0.515,8.53124e+30,1.42111e+31,31.346
0.525,-3.91498e+30,-6.78484e+30,30.9146
0.535,-6.17497e+30,-1.0675e+31,31.1806
0.545,1.32966e+29,-7.47723e+29,24.7784
0.555,3.28333e+30,5.80422e+30,31.1346
0.565,1.0495e+30,1.80613e+30,31.4964
0.575,-1.2509e+30,-2.28546e+30,30.9152
0.585,-9.85615e+29,-1.77123e+30,31.3263
0.595,1.82189e+29,2.98541e+29,29.722
0.605,5.41987e+29,1.00858e+30,31.2193
0.615,1.51452e+29,2.65275e+29,31.7663
0.625,-1.84486e+29,-3.5275e+29,31.0553
0.635,-1.42814e+29,-2.69374e+29,31.4397
0.645,2.11324e+28,3.61335e+28,29.9909
0.655,7.15469e+28,1.37598e+29,31.3823
0.665,2.31576e+28,4.28096e+28,31.8293
0.675,-1.74953e+28,-3.49275e+28,31.1304
0.685,-1.70555e+28,-3.38404e+28,31.5383
0.695,-1.4528e+27,-1.19878e+27,33.6235
0.705,5.77668e+27,1.1917e+28,31.3429
0.715,3.29831e+27,6.70804e+27,31.7676
0.725,-5.15817e+26,-9.55908e+26,30.0515
0.735,-1.42737e+27,-3.05053e+27,31.5473
0.745,-5.03536e+26,-1.0341e+27,32.1153
0.755,2.50949e+26,5.51705e+26,31.1021
0.765,2.86779e+26,6.35675e+26,31.7554
0.775,5.43721e+25,1.04388e+26,32.7436
0.785,-6.25801e+25,-1.45768e+26,31.4795
0.795,-4.69552e+25,-1.09716e+26,31.9196
0.805,-4.90274e+24,-8.85556e+24,33.2925
0.815,1.12324e+25,2.77382e+25,31.6396
0.825,7.06137e+24,1.74943e+25,32.0877
0.835,4.85709e+23,-3.03357e+22,35.3088
0.845,-1.64758e+24,-4.32198e+24,31.7788
0.855,-1.00433e+24,-2.66101e+24,32.2317
0.865,-1.24677e+23,-2.9837e+23,33.2696
0.875,1.78822e+23,5.00509e+23,31.9845
0.885,1.27021e+23,3.62166e+23,32.4284
0.895,2.83413e+22,8.06723e+22,32.8914
0.905,-1.29645e+22,-3.92096e+22,32.1628
0.915,-1.28748e+22,-3.99493e+22,32.5662
0.925,-4.12822e+21,-1.29414e+22,33.0174
0.935,2.90427e+20,5.28016e+20,29.9077
0.945,9.26525e+20,3.1197e+21,32.7582
0.955,4.67105e+20,1.614e+21,33.2408
0.965,9.63314e+19,3.38425e+20,33.7257
0.975,-2.22617e+19,-8.2699e+19,32.5264
0.985,-2.95019e+19,-1.2019e+20,33.4217
0.995,0.125,0.1,0
1.5,0.125,0.1,0
