x,rho,p,u
0.005,38.3977,306.564,13.1083
0.015,5.73594,83.1185,9.72828
0.025,1.08848,1.71015,0.351105
0.035,1,1,3.8105e-06
0.045,1,1,1.41881e-13
0.055,1,1,0
0.065,1,1,0
0.075,1,1,0
0.085,1,1,0
0.095,1,1,1.64671e-17
0.105,1,1,-3.33583e-16
0.115,1,1,3.8571e-15
0.125,1,1,-3.8902e-14
0.135,1,1,3.57546e-13
0.145,1,1,-3.07082e-12
0.155,1,1,2.46613e-11
0.165,1,1,-1.85099e-10
0.175,1,1,1.29807e-09
0.185,1,1,-8.60121e-09
0.195,1,1,6.3822e-08
0.205,0.999995,0.999993,-6.22233e-06
0.215,1.00032,1.00045,0.000383309
0.225,-6.16603,6.28446,6.86019
0.235,72.4824,18.0412,5.95249
0.245,-287.999,-46.129,5.97878
0.255,661.501,124.774,5.88546
0.265,-1051.67,-192.125,5.79985
0.275,839.843,161.326,5.68312
0.285,1926.73,238.037,6.16312
0.295,-8265.43,-1202.62,5.98897
0.305,12156,1870.99,5.85553
0.315,1763.23,-1969.12,8.1924
0.325,-42796.8,-4635.71,6.1285
0.335,65495,8441.72,5.96456
0.345,11467.9,-4510.65,7.3526
0.355,-217585,-23316.6,6.10173
0.365,285051,34909.7,5.93588
0.375,145636,2785.74,6.54822
0.385,-855891,-99349.8,6.04044
0.395,750549,92444.9,5.88731
0.405,1.17075e+06,121453,6.18406
0.415,-2.30527e+06,-277325,5.97758
0.425,-796369,-10218.8,6.64174
0.435,4.64013e+06,536030,6.07452
0.445,-981895,-35416.1,5.26332
0.455,-8.07424e+06,-870109,6.17251
0.465,4.95871e+06,604891,5.84418
0.475,1.08132e+07,1.07023e+06,6.25588
0.485,-1.19427e+07,-1.44978e+06,6.04216
0.495,-1.32527e+07,-1.19765e+06,6.3321
0.505,1.89364e+07,2.1685e+06,6.15267
0.515,1.62637e+07,1.37407e+06,6.38985
0.525,-2.34927e+07,-2.66861e+06,6.19129
0.535,-1.97467e+07,-1.79809e+06,6.38629
0.545,2.73436e+07,3.25497e+06,6.17078
0.555,2.5106e+07,2.36465e+06,6.41143
0.565,-2.34843e+07,-2.89751e+06,6.12807
0.575,-3.07332e+07,-3.11116e+06,6.39922
0.585,1.26786e+07,1.49847e+06,5.92129
0.595,3.32132e+07,3.8055e+06,6.33718
0.605,-493642,1.45698e+07,-6.0337
0.615,-3.03989e+07,-3.58464e+06,6.37138
0.625,-1.29125e+07,-647489,6.81193
0.635,2.12789e+07,2.61906e+06,6.36868
0.645,2.02677e+07,2.07993e+06,6.6212
0.655,-8.07717e+06,-979616,6.06754
0.665,-1.84717e+07,-2.27527e+06,6.58114
0.675,-3.13651e+06,509998,7.61246
0.685,1.12977e+07,1.68814e+06,6.52091
0.695,8.29324e+06,1.05111e+06,6.88757
0.705,-2.96555e+06,-422660,6.13205
0.715,-7.40006e+06,-1.30449e+06,6.81027
0.725,-3.03064e+06,-468750,7.1754
0.735,2.37277e+06,430114,6.68689
0.745,3.67524e+06,736905,7.07313
0.755,1.56182e+06,287679,7.49571
0.765,-919426,-194826,6.93604
0.775,-1.67863e+06,-426669,7.38091
0.785,-743381,-184210,7.71741
0.795,323762,70960.9,6.90718
0.805,570783,181209,7.51663
0.815,351668,111053,8.01741
0.825,36886.5,-45713.5,10.8751
0.835,-102348,-10749.6,7.1712
0.845,-126343,-57910.4,8.29657
0.855,-88710.6,-45611.4,9.07276
0.865,-21087.9,-5681.58,10.2248
0.875,18548.4,1858.86,7.74706
0.885,32164.1,20014.4,8.93878
0.895,22649,16659.4,9.87259
0.905,9346.19,6449.16,11.0193
0.915,2112.02,-3190.33,14.2113
0.925,-2830.83,16.2376,8.54035
0.935,-5522.29,-6696.51,10.2439
0.945,-3731.88,-5918.98,11.4745
0.955,-1513.3,-2571.92,12.7301
0.965,-266.7,250.777,16.2684
0.975,371.024,87.9932,9.67148
0.985,641.027,2074.63,12.0727
0.995,0.125,0.1,0
1.5,0.125,0.1,0
