x,rho,p,u
0.005,984.954,2890.07,11.3398
0.015,2064.71,5369.03,11.9445
0.025,1786.92,4917.53,12.6922
0.035,1212.58,4452.43,13.6764
0.045,596.007,3174.44,14.5235
0.055,190.411,1530.77,15.003
0.065,34.3506,445.228,14.4263
0.075,3.18584,59.1172,8.14813
0.085,1.00096,1.00197,0.00165693
0.095,1,1,1.09331e-09
0.105,1,1,-1.77681e-15
0.115,1,1,6.71123e-14
0.125,1,1,-5.68258e-13
0.135,1,1,4.52877e-12
0.145,1,1,-3.55993e-11
0.155,1,1,1.02586e-09
0.165,1,1,-9.13885e-08
0.175,1.00006,1.00008,6.72865e-05
0.185,0.996891,0.995645,-0.00387311
0.195,18.7912,9.63286,5.83061
0.205,-133.466,-17.4198,6.109
0.215,401.447,73.1695,6.01557
0.225,-806.009,-139.681,5.95314
0.235,1067.4,200.052,5.85308
0.245,-302.168,-29.3953,5.07586
0.255,-2978.97,-367.526,6.20351
0.265,9138.72,1315.34,6.06129
0.275,-11730.1,-1792.78,5.90599
0.285,-4964.28,987.2,7.06228
0.295,47466,4996.98,6.20278
0.305,-72252.7,-8638.03,6.06878
0.315,-16693.6,3987.36,7.18843
0.325,238685,24141.9,6.18668
0.335,-341587,-38865.7,6.03969
0.345,-93754.2,14412.1,7.0761
0.355,970372,101339,6.17197
0.365,-1.02354e+06,-117737,6.03218
0.375,-861094,-51730.9,6.47042
0.385,2.89003e+06,319601,6.1365
0.395,-910074,-79502.2,5.57517
0.405,-5.15851e+06,-520980,6.25078
0.415,5.48803e+06,619122,6.09573
0.425,7.13682e+06,580857,6.40043
0.435,-1.38598e+07,-1.49862e+06,6.17677
0.445,-5.29368e+06,-57203.3,6.7264
0.455,2.50895e+07,2.57484e+06,6.24449
0.465,31053.2,-1.20071e+08,145.066
0.475,-3.86203e+07,-3.61935e+06,6.33076
0.485,1.27447e+07,1.37423e+06,5.86508
0.495,5.35991e+07,4.9108e+06,6.37251
0.505,-2.94335e+07,-3.1932e+06,6.15563
0.515,-7.1175e+07,-6.77834e+06,6.38083
0.525,3.98871e+07,4.2807e+06,6.20426
0.535,8.24629e+07,7.95718e+06,6.39446
0.545,-3.34333e+07,-3.69128e+06,6.02198
0.555,-9.02854e+07,-8.76821e+06,6.41765
0.565,1.31846e+07,-302756,5.31566
0.575,9.50294e+07,9.67187e+06,6.40914
0.585,1.46366e+07,-3.0585e+06,7.46352
0.595,-8.74697e+07,-9.17798e+06,6.42972
0.605,-4.57267e+07,-2.39984e+06,6.79385
0.615,6.61065e+07,7.03996e+06,6.45543
0.625,6.7641e+07,5.8205e+06,6.67804
0.635,-2.90158e+07,-3.20022e+06,6.28093
0.645,-7.19129e+07,-6.962e+06,6.66338
0.655,-9.58307e+06,1.76033e+06,7.64323
0.665,5.5284e+07,5.98038e+06,6.66672
0.675,3.33588e+07,2.95315e+06,6.90183
0.685,-2.42836e+07,-2.97044e+06,6.55686
0.695,-3.59228e+07,-4.29426e+06,6.84181
0.705,-4.58823e+06,1.47059e+06,8.14902
0.715,2.15893e+07,3.14287e+06,6.81331
0.725,1.63966e+07,2.18019e+06,7.10751
0.735,-2.20301e+06,400123,5.59162
0.745,-1.22625e+07,-2.13291e+06,7.02143
0.755,-8.87062e+06,-1.579e+06,7.36107
0.765,668827,-750231,4.74534
0.775,6.79962e+06,1.42236e+06,7.2991
0.785,5.15281e+06,1.13659e+06,7.57572
0.795,-79361.8,1.3824e+06,-1.88645
0.805,-3.02918e+06,-768837,7.52422
0.815,-2.29358e+06,-600153,7.81359
0.825,-250906,80123.2,9.58617
0.835,769911,186527,7.49046
0.845,724641,226826,8.03226
0.855,383459,137455,8.81298
0.865,154719,27305,9.95162
0.875,-46278.5,38731.4,6.60947
0.885,-217898,-109915,9.00247
0.895,-166207,-84106.5,9.74976
0.905,-29992.8,-1668.65,11.3851
0.915,-1742.68,82477.4,25.8502
0.925,6760.93,-14955.1,6.80993
0.935,29438.7,8703.8,9.57502
0.945,36910.8,29866.9,11.343
0.955,19762.2,10964.4,12.6548
0.965,2328.82,-5731.74,16.1648
0.975,672.386,9566.9,24.8505
0.985,-10783.8,-32804.6,12.2067
0.995,0.125,0.1,0
1.5,0.125,0.1,0
