x,rho,p,u
0.005,-8.82354e+25,-1.26001e+26,29.1219
0.015,1.63782e+26,2.13551e+26,28.7948
0.025,4.83035e+26,7.52552e+26,29.2614
0.035,-3.32565e+26,-3.13415e+26,27.8167
0.045,-1.99524e+27,-3.20527e+27,29.4352
0.055,4.12594e+26,-8.81049e+26,25.156
0.065,6.76272e+27,1.13095e+28,29.5581
0.075,-1.04129e+27,1.2338e+27,25.6305
0.085,-1.69964e+28,-2.97123e+28,29.5709
0.095,3.276e+27,2.45061e+27,27.0509
0.105,3.44007e+28,6.16959e+28,29.5995
0.115,-7.60357e+27,-9.37718e+27,27.5101
0.125,-6.06144e+28,-1.09438e+29,29.6625
0.135,1.41586e+28,1.99295e+28,27.7333
0.145,9.48243e+28,1.70578e+29,29.7325
0.155,-2.20184e+28,-3.25678e+28,27.8772
0.165,-1.32823e+29,-2.37441e+29,29.786
0.175,2.9434e+28,4.4185e+28,27.9725
0.185,1.69168e+29,3.01225e+29,29.8047
0.195,-3.58582e+28,-5.42061e+28,28.0723
0.205,-1.96863e+29,-3.49923e+29,29.7837
0.215,3.52813e+28,4.60411e+28,27.7819
0.225,2.12919e+29,3.76527e+29,29.7493
0.235,-1.95573e+28,2.13253e+28,25.5998
0.245,-2.14068e+29,-3.74002e+29,29.7631
0.255,-1.42221e+28,5.20551e+28,34.6305
0.265,2.02236e+29,3.4763e+29,29.8286
0.275,4.28746e+28,6.06362e+28,30.7656
0.285,-1.80694e+29,-3.09021e+29,29.7929
0.295,-6.74602e+28,-1.05958e+29,30.383
0.305,1.40544e+29,2.41549e+29,29.6125
0.315,8.98653e+28,1.4312e+29,30.298
0.325,-9.2795e+28,-1.59414e+29,29.6054
0.335,-9.17795e+28,-1.51581e+29,30.1208
0.345,4.71814e+28,8.07269e+28,29.639
0.355,8.01669e+28,1.36294e+29,29.9517
0.365,-7.93471e+27,-7.75841e+27,27.7828
0.375,-5.95224e+28,-1.02076e+29,29.8955
0.385,-1.46952e+28,-2.23753e+28,30.7884
0.395,3.58372e+28,6.16412e+28,29.8193
0.405,2.26665e+28,3.8396e+28,30.2817
0.415,-1.55752e+28,-2.65709e+28,29.6521
0.425,-2.00614e+28,-3.46868e+28,30.1452
0.435,2.7743e+27,3.5123e+27,28.4917
0.445,1.315e+28,2.31139e+28,30.0592
0.455,2.7665e+27,4.30087e+27,31.046
0.465,-6.62314e+27,-1.19198e+28,29.9316
0.475,-3.72088e+27,-6.58687e+27,30.4271
0.485,2.33404e+27,4.3092e+27,29.6794
0.495,2.72633e+27,5.04277e+27,30.2319
0.505,-2.58197e+26,-3.21577e+26,28.0219
0.515,-1.44229e+27,-2.7536e+27,30.137
0.525,-3.88095e+26,-7.13723e+26,30.601
0.535,5.35554e+26,1.04837e+27,30.0224
0.545,3.83361e+26,7.39425e+26,30.3937
0.555,-8.23826e+25,-1.5697e+26,29.2074
0.565,-2.08132e+26,-4.14448e+26,30.2771
0.575,-5.7506e+25,-1.07402e+26,30.8429
0.585,6.20534e+25,1.2914e+26,29.9895
0.595,4.92035e+25,1.00496e+26,30.4809
0.605,-4.29982e+24,-2.44172e+24,27.1202
0.615,-2.09359e+25,-4.49724e+25,30.2214
0.625,-7.47462e+24,-1.53296e+25,30.8306
0.635,4.28956e+24,9.45945e+24,29.8488
0.645,4.6246e+24,1.01971e+25,30.4838
0.655,6.65013e+23,9.92554e+23,32.0327
0.665,-1.23775e+24,-2.87156e+24,30.1445
0.675,-7.87008e+23,-1.79942e+24,30.7108
0.685,2.36656e+22,-3.26458e+23,21.1297
0.695,2.56408e+23,6.25746e+23,30.4432
0.705,1.12801e+23,2.69825e+23,30.9681
0.715,-2.38091e+22,-6.01694e+22,30.1095
0.725,-4.13241e+22,-1.06692e+23,30.62
0.735,-1.47635e+22,-3.76807e+22,31.1059
0.745,3.15861e+21,8.55788e+21,30.1841
0.755,5.40956e+21,1.50281e+22,30.7874
0.765,1.97944e+21,5.40333e+21,31.3486
0.775,-3.09728e+20,-9.1049e+20,30.4233
0.785,-5.47606e+20,-1.65595e+21,30.9475
0.795,-2.20718e+20,-6.72164e+20,31.3757
0.805,-7.25371e+17,3.12158e+20,77.2609
0.815,4.03054e+19,1.34746e+20,31.1726
0.825,2.04203e+19,6.82631e+19,31.6912
0.835,3.67972e+18,1.17774e+19,32.3328
0.845,-1.39839e+18,-5.34272e+18,31.2359
0.855,-1.25264e+18,-4.94769e+18,31.7378
0.865,-4.37318e+17,-1.77379e+18,32.1976
0.875,-6.37513e+16,-2.45342e+17,32.7892
0.885,1.62705e+16,9.97316e+16,32.2875
0.895,1.351e+16,8.09673e+16,32.9741
0.905,4.70077e+15,2.94761e+16,33.44
0.915,1.05913e+15,7.36617e+15,33.8186
0.925,1.56091e+14,1.24437e+15,34.2394
0.935,1.14705e+13,-8.25533e+13,37.7622
0.945,1.00119e+12,1.13391e+11,9.2793
0.955,1.25438e+12,1.52574e+11,9.39114
0.965,-5.22461e+11,-5.58156e+10,9.45241
0.975,-6.46113e+11,-9.4551e+10,9.3106
0.985,9.24017e+10,-2.89921e+09,10.0096
0.995,0.125,0.1,0
1.5,0.125,0.1,0
