x,rho,p,u
0.005,3.163e+90,3.43646e+90,39.9174
0.015,-5.90932e+90,-6.45673e+90,39.7333
0.025,-9.42874e+90,-1.02429e+91,39.917
0.035,1.17206e+91,1.28044e+91,39.7329
0.045,1.55331e+91,1.6871e+91,39.9164
0.055,-1.73366e+91,-1.89351e+91,39.7322
0.065,-2.13648e+91,-2.3198e+91,39.9154
0.075,2.26545e+91,2.47348e+91,39.7311
0.085,2.68097e+91,2.90982e+91,39.9139
0.095,-2.75671e+91,-3.00849e+91,39.7294
0.105,-3.17519e+91,-3.44441e+91,39.9118
0.115,3.19657e+91,3.48653e+91,39.727
0.125,3.60782e+91,3.91115e+91,39.9089
0.135,-3.57445e+91,-3.89594e+91,39.7238
0.145,-3.96852e+91,-4.29868e+91,39.9051
0.155,3.88103e+91,4.22638e+91,39.7195
0.165,4.24826e+91,4.59714e+91,39.9
0.175,-4.10874e+91,-4.46956e+91,39.714
0.185,-4.4392e+91,-4.79815e+91,39.8934
0.195,4.2519e+91,4.61936e+91,39.707
0.205,4.53214e+91,4.89221e+91,39.8841
0.215,-4.3012e+91,-4.66639e+91,39.6963
0.225,-4.52245e+91,-4.87303e+91,39.8719
0.235,4.24436e+91,4.59704e+91,39.6792
0.245,4.4064e+91,4.73444e+91,39.8565
0.255,-4.00551e+91,-4.32983e+91,39.63
0.265,-4.28249e+91,-4.56625e+91,39.8645
0.275,3.56227e+91,3.83471e+91,39.5411
0.285,4.21886e+91,4.4513e+91,39.8891
0.295,-3.02383e+91,-3.23804e+91,39.5803
0.305,-4.10252e+91,-4.31198e+91,39.8699
0.315,2.63932e+91,2.8055e+91,39.6785
0.325,3.91596e+91,4.11058e+91,39.8331
0.335,-2.22404e+91,-2.35709e+91,39.4914
0.345,-3.72761e+91,-3.89747e+91,39.819
0.355,1.73158e+91,1.79514e+91,39.2679
0.365,3.51828e+91,3.67105e+91,39.7959
0.375,-1.37188e+91,-1.41203e+91,39.2565
0.385,-3.25834e+91,-3.39603e+91,39.7722
0.395,9.89382e+90,1.01175e+91,39.2377
0.405,2.98246e+91,3.10333e+91,39.7563
0.415,-5.78332e+90,-5.72508e+90,39.065
0.425,-2.69839e+91,-2.80402e+91,39.7375
0.435,2.14801e+90,7.01822e+89,37.6726
0.445,2.37428e+91,2.46755e+91,39.706
0.455,5.60445e+89,-5.87748e+90,47.1533
0.465,-2.03692e+91,-2.11882e+91,39.6714
0.475,-2.5684e+90,-1.73152e+90,40.9134
0.485,1.69653e+91,1.76205e+91,39.6799
0.495,4.36148e+90,4.17668e+90,40.1951
0.505,-1.38581e+91,-1.43534e+91,39.712
0.515,-5.25382e+90,-5.29284e+90,39.955
0.525,1.12178e+91,1.1668e+91,39.6686
0.535,5.69145e+90,5.73844e+90,39.9364
0.545,-8.55441e+90,-8.94438e+90,39.5591
0.555,-6.03614e+90,-6.11867e+90,39.8977
0.565,6.133e+90,6.4109e+90,39.4988
0.575,5.75335e+90,5.89705e+90,39.815
0.585,-4.27748e+90,-4.46528e+90,39.5447
0.595,-5.37866e+90,-5.52908e+90,39.7755
0.605,2.46511e+90,2.56787e+90,39.5007
0.615,4.79356e+90,4.92802e+90,39.7525
0.625,-8.6195e+89,-8.38155e+89,38.9364
0.635,-3.99107e+90,-4.10423e+90,39.7266
0.645,-1.67973e+89,3.04194e+89,43.2803
0.655,3.17163e+90,3.26709e+90,39.7022
0.665,8.18275e+89,7.64585e+89,40.2334
0.675,-2.37849e+90,-2.45534e+90,39.6784
0.685,-1.16219e+90,-1.17206e+90,39.9175
0.695,1.61431e+90,1.66933e+90,39.6223
0.705,1.28913e+90,1.30825e+90,39.872
0.715,-9.10249e+89,-9.41386e+89,39.5097
0.725,-1.24829e+90,-1.27599e+90,39.8165
0.735,3.44732e+89,3.50499e+89,39.3281
0.745,1.08539e+90,1.11266e+90,39.7839
0.755,2.82687e+88,-1.11059e+89,44.5991
0.765,-8.29059e+89,-8.52669e+89,39.7404
0.775,-2.43879e+89,-2.34589e+89,40.2224
0.785,5.58216e+89,5.74837e+89,39.6996
0.795,3.52961e+89,3.56522e+89,39.9738
0.805,-3.11234e+89,-3.20641e+89,39.6109
0.815,-3.61692e+89,-3.6876e+89,39.9029
0.825,1.20772e+89,1.2037e+89,39.2528
0.835,3.09087e+89,3.17046e+89,39.8434
0.845,8.28354e+87,-8.76586e+88,47.3178
0.855,-2.30869e+89,-2.37865e+89,39.7882
0.865,-8.11326e+88,-7.6758e+88,40.3901
0.875,1.48587e+89,1.53401e+89,39.7472
0.885,1.08572e+89,1.10306e+89,40.1076
0.895,-7.79558e+88,-8.04472e+88,39.6852
0.905,-1.08787e+89,-1.12886e+89,40.0286
0.915,2.61692e+88,2.62543e+88,39.4407
0.925,9.15214e+88,9.63402e+88,40.003
0.935,3.58242e+87,-3.95363e+87,43.1899
0.945,-6.56005e+88,-6.99546e+88,39.9967
0.955,-1.39915e+88,-1.38672e+88,40.5225
0.965,3.87806e+88,4.17307e+88,40.0127
0.975,1.10414e+88,1.14729e+88,40.3123
0.985,-1.27985e+88,-1.38288e+88,40.039
0.995,0.125,0.1,0
1.5,0.125,0.1,0
