x,rho,p,u
0.005,-1.83609e+71,-2.114e+71,37.889
0.015,8.45109e+71,9.88695e+71,37.6734
0.025,5.49622e+71,6.32727e+71,37.8894
0.035,-1.68617e+72,-1.97232e+72,37.674
0.045,-9.11896e+71,-1.04952e+72,37.8902
0.055,2.5173e+72,2.94365e+72,37.6748
0.065,1.26684e+72,1.45749e+72,37.891
0.075,-3.32961e+72,-3.89199e+72,37.6755
0.085,-1.60949e+72,-1.85082e+72,37.8917
0.095,4.11032e+72,4.80212e+72,37.6759
0.105,1.93338e+72,2.22194e+72,37.892
0.115,-4.84273e+72,-5.65431e+72,37.6756
0.125,-2.23071e+72,-2.56182e+72,37.8914
0.135,5.50702e+72,6.42531e+72,37.6742
0.145,2.49283e+72,2.86049e+72,37.8896
0.155,-6.08187e+72,-7.09017e+72,37.6715
0.165,-2.71106e+72,-3.10798e+72,37.8863
0.175,6.54658e+72,7.62483e+72,37.667
0.185,2.87764e+72,3.29539e+72,37.8813
0.195,-6.88364e+72,-8.00893e+72,37.6605
0.205,-2.98629e+72,-3.41555e+72,37.8743
0.215,7.08012e+72,8.22749e+72,37.6518
0.225,3.03288e+72,3.46403e+72,37.8649
0.235,-7.1286e+72,-8.2724e+72,37.6405
0.245,-3.01932e+72,-3.4424e+72,37.8534
0.255,7.03418e+72,8.14883e+72,37.6268
0.265,2.94952e+72,3.35582e+72,37.8388
0.275,-6.80678e+72,-7.86904e+72,37.6097
0.285,-2.83432e+72,-3.21381e+72,37.8264
0.295,6.45903e+72,7.4454e+72,37.5937
0.305,2.72548e+72,3.07691e+72,37.8148
0.315,-5.93192e+72,-6.8209e+72,37.5542
0.325,-2.83102e+72,-3.15797e+72,37.8536
0.335,5.2206e+72,5.99511e+72,37.4717
0.345,3.01687e+72,3.34108e+72,37.8675
0.355,-4.45525e+72,-5.10398e+72,37.4221
0.365,-3.11766e+72,-3.47597e+72,37.8022
0.375,3.73868e+72,4.27464e+72,37.4366
0.385,3.15576e+72,3.55164e+72,37.7241
0.395,-3.06342e+72,-3.50636e+72,37.4245
0.405,-3.07788e+72,-3.48518e+72,37.6719
0.415,2.37323e+72,2.72391e+72,37.4357
0.425,2.97397e+72,3.38377e+72,37.6354
0.435,-1.67721e+72,-1.93292e+72,37.3237
0.445,-2.80749e+72,-3.21213e+72,37.591
0.455,1.04932e+72,1.1909e+72,37.0491
0.465,2.56412e+72,2.94653e+72,37.5512
0.475,-5.17014e+71,-5.64887e+71,36.7913
0.485,-2.26377e+72,-2.60901e+72,37.5228
0.495,8.58741e+70,-2.33355e+71,32.9274
0.505,1.88997e+72,2.18868e+72,37.4738
0.515,2.15409e+71,1.22098e+71,39.0476
0.525,-1.5112e+72,-1.75822e+72,37.4231
0.535,-4.15535e+71,-4.56087e+71,37.9049
0.545,1.13301e+72,1.31765e+72,37.4174
0.555,5.77202e+71,6.54581e+71,37.7037
0.565,-7.01161e+71,-8.12302e+71,37.4324
0.575,-6.61234e+71,-7.49948e+71,37.6799
0.585,3.50996e+71,4.0461e+71,37.37
0.595,6.21065e+71,7.07898e+71,37.6152
0.605,-1.25154e+71,-1.35942e+71,36.8369
0.615,-5.10055e+71,-5.81621e+71,37.5794
0.625,-4.91198e+70,-1.99788e+70,39.3322
0.635,3.75937e+71,4.28724e+71,37.5476
0.645,1.4573e+71,1.54853e+71,38.0682
0.655,-2.47979e+71,-2.83027e+71,37.4977
0.665,-1.78472e+71,-1.99622e+71,37.8186
0.675,1.37298e+71,1.56479e+71,37.4086
0.685,1.70525e+71,1.92527e+71,37.7498
0.695,-5.20474e+70,-5.69213e+70,37.0059
0.705,-1.40166e+71,-1.59225e+71,37.7005
0.715,-5.03039e+69,2.80886e+70,43.3337
0.725,1.0126e+71,1.15662e+71,37.6475
0.735,3.55049e+70,3.79432e+70,38.1936
0.745,-6.31869e+70,-7.23166e+70,37.6097
0.755,-4.51653e+70,-5.07982e+70,37.9424
0.765,3.16681e+70,3.62319e+70,37.5358
0.775,4.23616e+70,4.82065e+70,37.8756
0.785,-8.96202e+69,-9.74216e+69,37.128
0.795,-3.31833e+70,-3.8029e+70,37.8523
0.805,-4.81304e+69,-4.47943e+69,38.7641
0.815,2.16603e+70,2.5024e+70,37.8234
0.825,1.06265e+70,1.20361e+70,38.1233
0.835,-1.14189e+70,-1.33132e+70,37.7906
0.845,-1.11087e+70,-1.28374e+70,38.0406
0.855,4.01861e+69,4.6821e+69,37.582
0.865,8.71387e+69,1.02483e+70,37.9537
0.875,4.02181e+68,-1.13092e+69,42.2919
0.885,-5.64819e+69,-6.73007e+69,37.8903
0.895,-2.11589e+69,-2.39458e+69,38.4345
0.905,2.99106e+69,3.60342e+69,37.8153
0.915,2.35922e+69,2.82014e+69,38.1867
0.925,-1.16196e+69,-1.40369e+69,37.6501
0.935,-1.90185e+69,-2.32442e+69,38.0929
0.945,1.73137e+68,1.38155e+68,36.4269
0.955,1.23151e+69,1.52762e+69,38.046
0.965,1.6174e+68,1.58863e+68,39.0239
0.975,-5.79596e+68,-7.2511e+68,38.0317
0.985,-9.78641e+67,-1.10917e+68,38.6243
0.995,0.125,0.1,0
1.5,0.125,0.1,0
