x,rho,p,u
0.005,2.47e+55,2.51164e+55,36.5173
0.015,-3.00332e+56,-3.8312e+56,35.5216
0.025,-7.46107e+55,-7.60645e+55,36.5127
0.035,6.01467e+56,7.66967e+56,35.5246
0.045,1.25539e+56,1.28454e+56,36.5076
0.055,-9.05513e+56,-1.1538e+57,35.5301
0.065,-1.76993e+56,-1.81611e+56,36.507
0.075,1.2153e+57,1.54666e+57,35.5378
0.085,2.27946e+56,2.34003e+56,36.5134
0.095,-1.5317e+57,-1.94629e+57,35.5465
0.105,-2.77411e+56,-2.84139e+56,36.5258
0.115,1.85092e+57,2.34797e+57,35.5545
0.125,3.24366e+56,3.3077e+56,36.5411
0.135,-2.16384e+57,-2.74073e+57,35.5602
0.145,-3.6736e+56,-3.72546e+56,36.5558
0.155,2.45734e+57,3.10884e+57,35.5622
0.165,4.04381e+56,4.07618e+56,36.5679
0.175,-2.71577e+57,-3.43359e+57,35.5594
0.185,-4.33961e+56,-4.33825e+56,36.578
0.195,2.92373e+57,3.69565e+57,35.5511
0.205,4.56969e+56,4.51594e+56,36.5847
0.215,-3.07266e+57,-3.88219e+57,35.5384
0.225,-4.72659e+56,-4.61469e+56,36.5863
0.235,3.1585e+57,3.98636e+57,35.5228
0.245,4.8121e+56,4.64231e+56,36.5843
0.255,-3.17727e+57,-4.00213e+57,35.5068
0.265,-4.926e+56,-4.79728e+56,36.5432
0.275,3.1355e+57,3.94037e+57,35.4903
0.285,5.09097e+56,5.19168e+56,36.4309
0.295,-3.00733e+57,-3.7786e+57,35.456
0.305,-5.89559e+56,-6.29238e+56,36.287
0.315,2.77043e+57,3.47845e+57,35.4369
0.325,8.05451e+56,9.39018e+56,35.9673
0.335,-2.43918e+57,-3.0616e+57,35.421
0.345,-1.05062e+57,-1.25133e+57,35.8461
0.355,2.02692e+57,2.55469e+57,35.3379
0.365,1.20482e+57,1.45355e+57,35.7803
0.375,-1.57627e+57,-1.99145e+57,35.265
0.385,-1.29205e+57,-1.60198e+57,35.6212
0.395,1.1234e+57,1.41904e+57,35.324
0.405,1.32265e+57,1.65079e+57,35.568
0.415,-6.77269e+56,-8.54564e+56,35.2782
0.425,-1.25755e+57,-1.57438e+57,35.5306
0.435,2.89609e+56,3.51301e+56,34.8323
0.445,1.10279e+57,1.3835e+57,35.4906
0.455,-1.06547e+54,5.01416e+57,-118.084
0.465,-8.97857e+56,-1.12616e+57,35.4729
0.475,-1.93408e+56,-2.19546e+56,36.1195
0.485,6.76683e+56,8.48581e+56,35.4564
0.495,2.97891e+56,3.64005e+56,35.7589
0.505,-4.65715e+56,-5.84277e+56,35.3955
0.515,-3.33184e+56,-4.09633e+56,35.6981
0.525,2.87318e+56,3.60345e+56,35.3652
0.535,3.23467e+56,4.00059e+56,35.6382
0.545,-1.34108e+56,-1.67232e+56,35.2158
0.555,-2.80453e+56,-3.48349e+56,35.599
0.565,1.545e+55,-2.7218e+55,31.5053
0.575,2.14483e+56,2.68421e+56,35.5423
0.585,5.09326e+55,5.51197e+55,36.3631
0.595,-1.42123e+56,-1.7879e+56,35.5117
0.605,-8.03963e+55,-9.82404e+55,35.9019
0.615,7.98672e+55,1.01111e+56,35.5173
0.625,8.06295e+55,1.00728e+56,35.7891
0.635,-3.31601e+55,-4.21498e+55,35.3021
0.645,-6.56761e+55,-8.33397e+55,35.7075
0.655,2.0571e+54,-2.41131e+55,27.4079
0.665,4.58686e+55,5.899e+55,35.6218
0.675,1.36359e+55,1.5094e+55,36.4704
0.685,-2.65292e+55,-3.44514e+55,35.5354
0.695,-1.80689e+55,-2.26903e+55,36.0284
0.705,1.16677e+55,1.5171e+55,35.3562
0.715,1.58758e+55,2.05836e+55,35.8791
0.725,-2.34483e+54,-2.33341e+54,34.3338
0.735,-1.10904e+55,-1.46303e+55,35.7984
0.745,-2.20973e+54,-2.41468e+54,36.7391
0.755,6.29587e+54,8.40856e+54,35.7385
0.765,3.50811e+54,4.58136e+54,36.1188
0.775,-2.68592e+54,-3.61627e+54,35.6208
0.785,-3.08344e+54,-4.13718e+54,35.987
0.795,5.21641e+53,6.31094e+53,34.8782
0.805,2.03258e+54,2.77325e+54,35.9144
0.815,4.27617e+53,5.17033e+53,36.695
0.825,-1.04405e+54,-1.44873e+54,35.8077
0.835,-6.27855e+53,-8.59768e+53,36.1778
0.845,3.87242e+53,5.40982e+53,35.6119
0.855,5.06592e+53,7.13102e+53,36.0292
0.865,-3.57321e+52,-1.08858e+52,33.5059
0.875,-2.99914e+53,-4.2866e+53,35.9222
0.885,-9.68161e+52,-1.33051e+53,36.4678
0.895,1.3135e+53,1.89593e+53,35.8838
0.905,1.04987e+53,1.50829e+53,36.1865
0.915,-3.09214e+52,-4.48922e+52,35.8394
0.925,-6.5697e+52,-9.5925e+52,36.062
0.935,-1.19489e+52,-1.59277e+52,36.8068
0.945,2.79814e+52,4.12332e+52,36.0356
0.955,1.82261e+52,2.64795e+52,36.3745
0.965,-6.94733e+51,-1.03526e+52,35.997
0.975,-1.05712e+52,-1.56201e+52,36.2826
0.985,7.42424e+50,8.68117e+50,34.6534
0.995,0.125,0.1,0
1.5,0.125,0.1,0
