x,rho,p,u
0.005,1737.4,5333.84,12.2444
0.015,1238.31,4146.15,12.9376
0.025,686.486,2958.83,13.7716
0.035,264.72,1666.26,14.3596
0.045,62.3051,626.989,14.2407
0.055,7.53106,127.098,11.2608
0.065,1.0773,1.61857,0.309431
0.075,1,1,4.03041e-07
0.085,1,1,2.08523e-12
0.095,1,1,3.16696e-16
0.105,1,1,-3.38858e-15
0.115,1,1,3.19653e-14
0.125,1,1,-2.81925e-13
0.135,1,1,2.32623e-12
0.145,1,1,-1.80321e-11
0.155,1,1,1.35025e-10
0.165,1,1,-1.41665e-09
0.175,1,1,2.75017e-07
0.185,0.999981,0.999973,-2.26209e-05
0.195,1.00028,0.999971,0.0457681
0.205,-24.5888,2.29699,6.28568
0.215,143.465,28.8249,6.02717
0.225,-431.723,-70.3074,6.00639
0.235,843.87,156.85,5.91341
0.245,-1085.38,-196.645,5.82524
0.255,177.954,-31.0037,4.27463
0.265,3594.19,480.359,6.14578
0.275,-10100.7,-1465.35,6.02545
0.285,11217.8,1727.52,5.87413
0.295,9682.47,220.236,6.53078
0.305,-54287.7,-5837.19,6.17027
0.315,67963.3,8281.97,6.03335
0.325,46496.7,1876.23,6.47663
0.335,-270232,-28212.9,6.14801
0.345,306888,35924.8,5.99201
0.355,242053,13756.7,6.44802
0.365,-1.06872e+06,-115955,6.12683
0.375,738103,87870.2,5.83788
0.385,1.36563e+06,131640,6.26111
0.395,-2.69925e+06,-314210,6.04658
0.405,-580319,103630,7.16916
0.415,5.70766e+06,615912,6.17431
0.425,-2.28168e+06,-231353,5.67964
0.435,-9.60954e+06,-947601,6.27331
0.445,1.00394e+07,1.14564e+06,6.08867
0.455,1.23116e+07,1.04485e+06,6.37891
0.465,-2.03691e+07,-2.16386e+06,6.20438
0.475,-1.24519e+07,-537069,6.59137
0.485,3.30032e+07,3.46375e+06,6.2346
0.495,9.10276e+06,-296914,6.87573
0.505,-4.96412e+07,-5.1073e+06,6.27727
0.515,-7.97528e+06,303896,6.94947
0.525,6.44462e+07,6.63084e+06,6.30457
0.535,9.8136e+06,-633168,7.03496
0.545,-6.98047e+07,-7.44377e+06,6.30278
0.555,-2.04061e+07,-153933,6.83958
0.565,6.84612e+07,7.38545e+06,6.33018
0.575,3.8793e+07,2.6924e+06,6.62453
0.585,-5.6226e+07,-6.35303e+06,6.29115
0.595,-5.50314e+07,-4.91321e+06,6.56029
0.605,3.35124e+07,3.95138e+06,6.1747
0.615,6.62029e+07,6.50888e+06,6.54919
0.625,-5.77509e+06,1.10971e+06,5.04043
0.635,-6.03464e+07,-6.27735e+06,6.5653
0.645,-2.26254e+07,-1.08512e+06,6.93973
0.655,3.77922e+07,4.23596e+06,6.5623
0.665,3.58061e+07,3.44797e+06,6.78138
0.675,-1.06696e+07,-1.18489e+06,6.22959
0.685,-3.17315e+07,-3.82155e+06,6.74987
0.695,-9.50628e+06,-393114,7.26183
0.705,1.73367e+07,2.53431e+06,6.71157
0.715,1.6268e+07,2.22182e+06,6.98565
0.725,-795516,1.55233e+06,3.52202
0.735,-1.06608e+07,-1.85903e+06,6.90248
0.745,-7.95809e+06,-1.38515e+06,7.22635
0.755,233365,-2.01217e+06,0.562341
0.765,5.61982e+06,1.13914e+06,7.182
0.775,4.58875e+06,994138,7.47962
0.785,125224,-640345,12.5936
0.795,-2.56054e+06,-643748,7.4296
0.805,-2.00792e+06,-525070,7.71161
0.815,-286491,27962.8,9.10723
0.825,702222,180270,7.41191
0.835,709229,233658,8.04032
0.845,303789,103098,8.73096
0.855,75223.2,4672.41,9.98256
0.865,-77231.4,8116.98,7.30625
0.875,-187192,-92783.7,8.78361
0.885,-133368,-67223.8,9.60389
0.895,-25293.3,1062.54,11.1544
0.905,6260.91,-38201.6,4.28957
0.915,21772.7,-313.696,8.56242
0.925,33086.2,22234.4,10.0402
0.935,23318.3,17553.9,11.2275
0.945,10585.5,6301.72,12.5195
0.955,2367.34,-8793.24,16.3399
0.965,-2100.78,12018.6,6.79953
0.975,-8521.63,-3125.73,11.6919
0.985,-6240.53,-30382.5,12.5768
0.995,0.125,0.1,0
1.5,0.125,0.1,0
