x,rho,p,u
0.005,1.62193e+45,2.31405e+45,33.7027
0.015,-7.36723e+44,-1.03496e+45,33.0154
0.025,-4.88851e+45,-6.95878e+45,33.7076
0.035,1.75459e+45,2.43152e+45,32.8738
0.045,8.0986e+45,1.14539e+46,33.7394
0.055,-3.43459e+45,-4.77268e+45,32.8893
0.065,-1.12458e+46,-1.58356e+46,33.7581
0.075,5.7106e+45,8.05302e+45,33.0778
0.085,1.46537e+46,2.05418e+46,33.7778
0.095,-8.1724e+45,-1.15347e+46,33.2313
0.105,-1.8541e+46,-2.57728e+46,33.8178
0.115,1.06307e+46,1.49202e+46,33.2921
0.125,2.28056e+46,3.1463e+46,33.8501
0.135,-1.32224e+46,-1.84545e+46,33.327
0.145,-2.73043e+46,-3.75153e+46,33.8667
0.155,1.59332e+46,2.21636e+46,33.3551
0.165,3.17474e+46,4.35922e+46,33.868
0.175,-1.84723e+46,-2.57229e+46,33.3515
0.185,-3.57609e+46,-4.91608e+46,33.8584
0.195,2.05226e+46,2.86648e+46,33.3226
0.205,3.929e+46,5.40635e+46,33.8457
0.215,-2.20231e+46,-3.07788e+46,33.306
0.225,-4.20095e+46,-5.79391e+46,33.8198
0.235,2.23717e+46,3.12026e+46,33.2608
0.245,4.35584e+46,6.0159e+46,33.7887
0.255,-2.02528e+46,-2.8004e+46,33.1184
0.265,-4.43477e+46,-6.10634e+46,33.778
0.275,1.58268e+46,2.15323e+46,32.9827
0.285,4.3975e+46,6.05942e+46,33.7358
0.295,-1.00245e+46,-1.29646e+46,32.7142
0.305,-4.19382e+46,-5.77602e+46,33.6931
0.315,3.65953e+45,2.07274e+44,30.8453
0.325,3.82134e+46,5.24631e+46,33.6676
0.335,2.03522e+45,-6.945e+45,38.3369
0.345,-3.28394e+46,-4.50175e+46,33.646
0.355,-6.93568e+45,-8.0007e+45,34.5238
0.365,2.64718e+46,3.61653e+46,33.6581
0.375,1.08035e+46,1.41052e+46,34.0639
0.385,-1.98237e+46,-2.70865e+46,33.5994
0.395,-1.29491e+46,-1.71537e+46,33.9609
0.405,1.30453e+46,1.78104e+46,33.5793
0.415,1.33156e+46,1.77958e+46,33.8782
0.425,-7.37739e+45,-1.00762e+46,33.5033
0.435,-1.22918e+46,-1.65167e+46,33.8204
0.445,3.09137e+45,3.99381e+45,32.9068
0.455,1.03826e+46,1.40395e+46,33.7566
0.465,4.67248e+44,-1.98805e+45,38.8347
0.475,-7.88729e+45,-1.07278e+46,33.7062
0.485,-2.59397e+45,-3.09213e+45,34.4958
0.495,5.24691e+45,7.20643e+45,33.6108
0.505,3.3829e+45,4.51963e+45,34.0668
0.515,-2.85268e+45,-3.9353e+45,33.5407
0.525,-3.2854e+45,-4.49248e+45,33.952
0.535,1.00698e+45,1.36484e+45,33.2184
0.545,2.61125e+45,3.61981e+45,33.9044
0.555,1.53313e+44,-1.16787e+44,36.9475
0.565,-1.72425e+45,-2.42291e+45,33.8555
0.575,-6.62817e+44,-8.76861e+44,34.3578
0.585,9.2048e+44,1.30932e+45,33.8109
0.595,7.37541e+44,1.01655e+45,34.1919
0.605,-3.57143e+44,-5.14026e+44,33.5824
0.615,-6.08407e+44,-8.68025e+44,34.0283
0.625,5.02515e+43,-2.63392e+43,30.5575
0.635,4.00978e+44,5.8485e+44,33.9163
0.645,1.02796e+44,1.29214e+44,34.8051
0.655,-2.0907e+44,-3.0906e+44,33.8063
0.665,-1.34137e+44,-1.94773e+44,34.2411
0.675,7.37533e+43,1.08194e+44,33.539
0.685,1.05005e+44,1.55839e+44,34.1238
0.695,-9.66526e+41,9.83776e+43,11.1902
0.705,-5.96021e+43,-8.9334e+43,34.1115
0.715,-2.36611e+43,-3.47015e+43,34.4537
0.725,2.34017e+43,3.54979e+43,34.0173
0.735,2.23556e+43,3.38346e+43,34.2881
0.745,-3.71359e+42,-5.06467e+42,33.1284
0.755,-1.34139e+43,-2.06673e+43,34.1849
0.765,-3.33845e+42,-4.64839e+42,34.969
0.775,5.65079e+42,8.83515e+42,34.1239
0.785,3.95847e+42,6.09237e+42,34.5097
0.795,-1.32144e+42,-2.08641e+42,34.1055
0.805,-2.51975e+42,-3.99409e+42,34.3451
0.815,-3.11071e+41,-4.03037e+41,35.4113
0.825,1.0916e+42,1.76207e+42,34.2383
0.835,5.86126e+41,9.31513e+41,34.6197
0.845,-2.62072e+41,-4.26235e+41,33.9794
0.855,-3.87806e+41,-6.36536e+41,34.4438
0.865,-4.81732e+40,-6.36081e+40,35.5748
0.875,1.55812e+41,2.61073e+41,34.3758
0.885,9.16546e+40,1.51907e+41,34.7127
0.895,-2.91521e+40,-4.96379e+40,34.2447
0.905,-5.49732e+40,-9.43821e+40,34.523
0.915,-1.16856e+40,-1.90717e+40,35.154
0.925,1.80732e+40,3.15481e+40,34.364
0.935,1.42237e+40,2.49824e+40,34.7168
0.945,-6.51024e+38,1.46768e+39,30.0618
0.955,-6.44154e+39,-1.15966e+40,34.5735
0.965,-2.71869e+39,-4.78742e+39,35.1141
0.975,1.62666e+39,2.99188e+39,34.2861
0.985,1.20317e+39,2.22048e+39,34.8092
0.995,0.125,0.1,0
1.5,0.125,0.1,0
