#theta=0.2 theta=0.4 theta=0.8
2.00241756439209 1.985840082168579 1.9677176475524902
8.02737045288086 7.967021465301514 8.000177383422852
32.85760951042175 33.03255224227905 31.982141733169556
128.38927030563354 134.8010859489441 135.854811668396
