#theta=0.2 theta=0.4 theta=0.8
3.191617727279663 1.2521412372589111 0.33383703231811523
10.257886171340942 3.2988405227661133 0.7821061611175537
29.873610496520996 8.848216533660889 1.8599746227264404
81.36930203437805 20.576495885849 4.61499810218811
