x1,x2,y1,y2
1.51392,1.07527,-1.30692,-2.20558
1.50662,1.14695,-1.31533,-2.24841
1.49427,1.2197,-1.32935,-2.29091
1.47624,1.29341,-1.34934,-2.33249
1.45164,1.36788,-1.37577,-2.37226
1.41921,1.44277,-1.4092,-2.40892
1.3772,1.51738,-1.45028,-2.44041
1.32331,1.59024,-1.49962,-2.46333
1.25522,1.6582,-1.55706,-2.47227
1.17322,1.71524,-1.61974,-2.4601
1.0845,1.75425,-1.68043,-2.42302
0.999516,1.77324,-1.73233,-2.36586
0.923613,1.77583,-1.77396,-2.29715
0.857371,1.76657,-1.80691,-2.22327
0.799636,1.74885,-1.83319,-2.14782
0.749024,1.72491,-1.85444,-2.07271
0.704348,1.69624,-1.87187,-1.99898
0.664654,1.66382,-1.88633,-1.92725
0.629185,1.62836,-1.89845,-1.85787
0.597332,1.59039,-1.90872,-1.79109
0.568598,1.5503,-1.91747,-1.72705
0.542564,1.5084,-1.925,-1.66585
0.518873,1.46495,-1.93152,-1.60758
0.497214,1.42015,-1.93721,-1.55226
0.477312,1.37419,-1.94221,-1.49993
0.458916,1.32722,-1.94664,-1.4506
0.441798,1.27937,-1.95059,-1.40427
0.425745,1.23077,-1.95416,-1.36092
0.410555,1.18154,-1.95741,-1.32055
0.396039,1.13177,-1.9604,-1.28312
0.382012,1.08156,-1.96318,-1.2486
0.368297,1.03101,-1.9658,-1.21692
0.354722,0.980195,-1.96829,-1.18805
0.341119,0.929199,-1.97069,-1.16189
0.327326,0.878101,-1.97303,-1.13838
0.313184,0.826971,-1.97533,-1.11741
0.298541,0.77588,-1.97759,-1.09887
0.283254,0.724891,-1.97984,-1.08265
0.267188,0.674062,-1.98207,-1.06859
0.250221,0.623447,-1.98429,-1.05655
0.232248,0.573093,-1.98647,-1.04635
0.213181,0.523037,-1.98861,-1.03782
0.192956,0.473312,-1.99067,-1.03077
0.171533,0.42394,-1.99263,-1.02501
0.148904,0.374935,-1.99445,-1.02033
0.125087,0.326302,-1.99608,-1.01654
0.100134,0.278038,-1.99749,-1.01344
0.0741292,0.23013,-1.99863,-1.01087
0.0471844,0.18256,-1.99944,-1.00865
0.0194397,0.135301,-1.99991,-1.00664
-0.00894106,0.0883231,-1.99998,-1.00472
-0.0377754,0.0415893,-1.99964,-1.0028
-0.0668663,-0.00494016,-1.99888,-1.0008
-0.0960084,-0.0513078,-1.99769,-0.998694
-0.124993,-0.0975584,-1.99609,-0.996467
-0.153613,-0.143737,-1.99409,-0.994141
-0.181671,-0.189891,-1.99173,-0.991766
-0.208981,-0.236065,-1.98905,-0.989419
-0.235374,-0.282302,-1.9861,-0.987203
-0.260705,-0.328643,-1.98294,-0.985246
-0.284851,-0.375126,-1.97961,-0.983694
-0.307718,-0.421783,-1.97619,-0.982712
-0.329242,-0.468639,-1.97271,-0.982477
-0.349386,-0.515714,-1.96925,-0.983175
-0.368145,-0.563019,-1.96583,-0.984997
-0.385538,-0.610557,-1.96249,-0.988134
-0.401611,-0.658323,-1.95926,-0.992774
-0.416433,-0.706303,-1.95617,-0.999099
-0.430092,-0.754475,-1.95321,-1.00728
-0.442692,-0.802809,-1.95039,-1.01748
-0.45435,-0.851269,-1.94771,-1.02985
-0.465195,-0.899811,-1.94515,-1.04453
-0.475364,-0.948385,-1.94269,-1.06163
-0.485002,-0.996937,-1.9403,-1.08128
-0.494259,-1.04541,-1.93797,-1.10356
-0.503287,-1.09373,-1.93564,-1.12856
-0.512246,-1.14183,-1.93329,-1.15636
-0.521297,-1.18964,-1.93087,-1.18701
-0.530609,-1.23708,-1.92833,-1.22059
-0.540351,-1.28406,-1.92562,-1.25712
-0.550703,-1.33049,-1.92269,-1.29664
-0.561848,-1.37627,-1.91946,-1.33918
-0.573982,-1.42129,-1.91587,-1.38477
-0.587309,-1.46544,-1.91182,-1.4334
-0.602051,-1.50858,-1.90723,-1.48509
-0.618447,-1.55056,-1.90198,-1.53981
-0.63676,-1.59121,-1.89593,-1.59755
-0.657287,-1.63033,-1.88891,-1.65827
-0.680362,-1.66767,-1.88072,-1.72191
-0.706375,-1.70295,-1.87111,-1.78837
-0.735785,-1.73578,-1.85974,-1.85753
-0.76915,-1.7657,-1.84619,-1.92919
-0.807154,-1.79205,-1.82989,-2.00303
-0.850652,-1.81394,-1.81008,-2.07854
-0.900713,-1.83006,-1.7857,-2.15489
-0.958616,-1.83846,-1.75529,-2.23056
-1.02561,-1.83614,-1.71701,-2.30271
-1.1018,-1.81886,-1.66914,-2.36616
-1.18334,-1.7825,-1.61236,-2.41299
-1.26098,-1.72735,-1.55239,-2.43699
-1.32694,-1.6592,-1.49641,-2.43959
-1.37951,-1.58431,-1.44808,-2.42689
-1.42026,-1.50657,-1.40814,-2.40441
-1.45126,-1.42795,-1.37617,-2.37589
-1.47426,-1.34938,-1.3515,-2.34367
-1.49053,-1.27137,-1.33354,-2.30923
-1.50098,-1.19418,-1.32176,-2.27353
-1.50626,-1.11796,-1.31575,-2.23728
-1.50681,-1.04281,-1.31511,-2.20095
-1.50295,-0.968816,-1.31952,-2.16492
-1.4949,-0.89602,-1.32864,-2.12948
-1.48277,-0.824462,-1.34216,-2.0949
-1.46668,-0.754162,-1.35973,-2.06138
-1.44666,-0.685128,-1.381,-2.02912
-1.42277,-0.617348,-1.4056,-1.9983
-1.39504,-0.550792,-1.43313,-1.96908
-1.36352,-0.485409,-1.46316,-1.94162
-1.32826,-0.421124,-1.49523,-1.91607
-1.28937,-0.357839,-1.5289,-1.89257
-1.24697,-0.295434,-1.56367,-1.87122
-1.20122,-0.233768,-1.59908,-1.85214
-1.15233,-0.172685,-1.63467,-1.83541
-1.10053,-0.112019,-1.66998,-1.82111
-1.0461,-0.0515971,-1.7046,-1.80926
-0.98934,0.00875171,-1.73816,-1.79992
-0.930551,0.06919,-1.77033,-1.79308
-0.87006,0.129867,-1.80083,-1.78875
-0.808185,0.190911,-1.82944,-1.78692
-0.74523,0.252428,-1.85597,-1.78757
-0.681476,0.314499,-1.88032,-1.79068
-0.617175,0.377175,-1.90239,-1.79624
-0.552541,0.440482,-1.92216,-1.80423
-0.487746,0.504416,-1.93961,-1.81465
-0.422917,0.56895,-1.95477,-1.8275
-0.358136,0.634033,-1.96767,-1.84277
-0.293436,0.699592,-1.97836,-1.86048
-0.228807,0.765535,-1.98687,-1.88065
-0.164194,0.831751,-1.99325,-1.90329
-0.099497,0.898112,-1.99752,-1.92841
-0.0345764,0.964469,-1.9997,-1.95603
0.0307508,1.03066,-1.99976,-1.98615
0.0967114,1.09649,-1.99766,-2.01878
0.163579,1.16174,-1.9933,-2.05389
0.231682,1.22616,-1.98654,-2.09145
0.301412,1.28945,-1.97716,-2.13137
0.373239,1.35122,-1.96486,-2.17355
0.447738,1.411,-1.94924,-2.21779
0.525613,1.46816,-1.9297,-2.26377
0.607745,1.52182,-1.90543,-2.31097
0.695222,1.57073,-1.87528,-2.35849
0.789323,1.613,-1.83765,-2.40471
0.891211,1.64578,-1.79046,-2.44667
1.0007,1.66511,-1.73165,-2.47901
1.11332,1.66731,-1.66148,-2.494
1.21951,1.65292,-1.58518,-2.48638
1.312,1.62724,-1.50952,-2.45853
1.38975,1.5957,-1.43826,-2.41682
1.45478,1.5616,-1.37244,-2.36672
1.50953,1.52657,-1.31199,-2.31184
1.55602,1.49137,-1.25651,-2.25442
1.59578,1.45636,-1.20561,-2.19584
1.62998,1.42171,-1.15895,-2.13702
1.65949,1.38749,-1.11629,-2.07858
1.68499,1.35374,-1.07741,-2.02095
1.70701,1.32047,-1.04217,-1.96444
1.72598,1.28768,-1.01044,-1.90927
1.74224,1.25537,-0.982144,-1.85562
1.75606,1.22353,-0.957206,-1.80361
1.76768,1.19216,-0.935575,-1.75336
1.77728,1.16126,-0.917207,-1.70494
1.78501,1.13084,-0.902068,-1.65841
1.791,1.10089,-0.890128,-1.61383
1.79533,1.07142,-0.881355,-1.57125
1.79809,1.04245,-0.875719,-1.53071
1.79932,1.01397,-0.873183,-1.49223
1.79907,0.985988,-0.873706,-1.45586
1.79735,0.958518,-0.877235,-1.42163
1.79417,0.931556,-0.88371,-1.38957
1.78954,0.9051,-0.893057,-1.35971
1.78343,0.879139,-0.905187,-1.3321
1.77584,0.853657,-0.919999,-1.30676
1.76673,0.828626,-0.937372,-1.28373
1.75608,0.804009,-0.957173,-1.26305
1.74387,0.779755,-0.979251,-1.24475
1.73006,0.755802,-1.00344,-1.22888
1.71464,0.732074,-1.02956,-1.21545
1.69761,0.70848,-1.05742,-1.2045
1.67894,0.684921,-1.08682,-1.19604
1.65865,0.661281,-1.11754,-1.19009
1.63674,0.637439,-1.14938,-1.18666
1.61326,0.613266,-1.18211,-1.18574
1.58823,0.588628,-1.21554,-1.18733
1.56171,0.563392,-1.24943,-1.19139
1.53375,0.537426,-1.28359,-1.19792
1.50443,0.510606,-1.31784,-1.20687
1.47383,0.482816,-1.35197,-1.21821
1.44204,0.453954,-1.38583,-1.23191
1.40914,0.423932,-1.41927,-1.24792
1.37525,0.392679,-1.45214,-1.26623
1.34044,0.360145,-1.48433,-1.28679
1.30482,0.326299,-1.51573,-1.30958
1.26847,0.291132,-1.54628,-1.3346
1.23147,0.254655,-1.5759,-1.36183
1.19389,0.216898,-1.60456,-1.39129
1.15577,0.177913,-1.63223,-1.42297
1.11715,0.137766,-1.65891,-1.45691
1.07804,0.0965401,-1.68459,-1.49313
1.03843,0.0543317,-1.70929,-1.53165
0.998281,0.0112484,-1.73304,-1.57252
0.957542,-0.0325928,-1.75588,-1.61576
0.916133,-0.0770675,-1.77784,-1.66142
0.873948,-0.122045,-1.79895,-1.70952
0.83086,-0.167388,-1.81925,-1.76008
0.786714,-0.212957,-1.83877,-1.81313
0.741334,-0.258604,-1.85753,-1.86868
0.694512,-0.304177,-1.87554,-1.92672
0.646012,-0.349516,-1.89279,-1.98726
0.595562,-0.394449,-1.90927,-2.05026
0.542849,-0.43879,-1.92492,-2.11567
0.487505,-0.482334,-1.93967,-2.18342
0.429099,-0.524846,-1.95343,-2.25341
0.367111,-0.56605,-1.96602,-2.32548
0.300905,-0.605612,-1.97723,-2.3994
0.229683,-0.643114,-1.98677,-2.47485
0.152423,-0.678007,-1.99418,-2.55131
0.0677814,-0.709543,-1.99885,-2.62795
-0.0260386,-0.736657,-1.99983,-2.70341
-0.131408,-0.757771,-1.99568,-2.77521
-0.251104,-0.770552,-1.98417,-2.83868
-0.386526,-0.772012,-1.96229,-2.88501
-0.531553,-0.760685,-1.92807,-2.90146
-0.669772,-0.740424,-1.88452,-2.88202
-0.790088,-0.717333,-1.83732,-2.83467
-0.89179,-0.695018,-1.79017,-2.77062
-0.977965,-0.674674,-1.74459,-2.69749
-1.05182,-0.656452,-1.70108,-2.61961
-1.11583,-0.64019,-1.6598,-2.53944
-1.17182,-0.625671,-1.62075,-2.45844
-1.22113,-0.612689,-1.58394,-2.37754
-1.26476,-0.601068,-1.54932,-2.29733
-1.30348,-0.590661,-1.51689,-2.21824
-1.33789,-0.581348,-1.48662,-2.14057
-1.36848,-0.573027,-1.45851,-2.06453
-1.39563,-0.565616,-1.43256,-1.9903
-1.41966,-0.559046,-1.40875,-1.91801
-1.44083,-0.553262,-1.38708,-1.84775
-1.45938,-0.548215,-1.36756,-1.77961
-1.47547,-0.543866,-1.35018,-1.71366
-1.48927,-0.540184,-1.33494,-1.64995
-1.50092,-0.53714,-1.32183,-1.58852
-1.51053,-0.534711,-1.31084,-1.52943
-1.51819,-0.532876,-1.30196,-1.47271
-1.52399,-0.531614,-1.29516,-1.4184
-1.52801,-0.530905,-1.29042,-1.36651
-1.5303,-0.530729,-1.28771,-1.31709
-1.53092,-0.53106,-1.28697,-1.27015
-1.52992,-0.53187,-1.28816,-1.22573
-1.52734,-0.533126,-1.29121,-1.18383
-1.52323,-0.534786,-1.29606,-1.14448
-1.51762,-0.536803,-1.30263,-1.10769
-1.51054,-0.539119,-1.31083,-1.07345
-1.50202,-0.541671,-1.32058,-1.04178
-1.49209,-0.544385,-1.33179,-1.01265
-1.48079,-0.547178,-1.34435,-0.986055
-1.46812,-0.549965,-1.35816,-0.961955
-1.45412,-0.552649,-1.37314,-0.940311
-1.4388,-0.555135,-1.38919,-0.921072
-1.42217,-0.557322,-1.40622,-0.904174
-1.40423,-0.559112,-1.42413,-0.889546
-1.38499,-0.560408,-1.44284,-0.877105
-1.36445,-0.561115,-1.46228,-0.866759
-1.3426,-0.561145,-1.48237,-0.858411
-1.31943,-0.560416,-1.50303,-0.851956
-1.29491,-0.558855,-1.5242,-0.847286
-1.26904,-0.556394,-1.54581,-0.844289
-1.24178,-0.552977,-1.56779,-0.842848
-1.21312,-0.548553,-1.59007,-0.842847
-1.18303,-0.543083,-1.61259,-0.844169
-1.15148,-0.536535,-1.63527,-0.846695
-1.11844,-0.528886,-1.65804,-0.850309
-1.08389,-0.520122,-1.68083,-0.854895
-1.04782,-0.510237,-1.70355,-0.860336
-1.0102,-0.499233,-1.72612,-0.866521
-0.971006,-0.487119,-1.74847,-0.87334
-0.93024,-0.473913,-1.7705,-0.880683
-0.88789,-0.459642,-1.79211,-0.888447
-0.843956,-0.444338,-1.81321,-0.896531
-0.79844,-0.428041,-1.83371,-0.904838
-0.751354,-0.4108,-1.8535,-0.913276
-0.702714,-0.39267,-1.87248,-0.921761
-0.652544,-0.373713,-1.89055,-0.930212
-0.600874,-0.354,-1.9076,-0.938556
-0.547741,-0.333606,-1.92353,-0.946729
-0.49319,-0.312613,-1.93824,-0.954676
-0.437272,-0.291112,-1.95161,-0.962352
-0.380045,-0.269195,-1.96356,-0.969722
-0.321576,-0.246962,-1.97398,-0.976765
-0.261936,-0.224516,-1.98277,-0.983474
-0.201205,-0.201963,-1.98985,-0.989854
-0.139468,-0.17941,-1.99513,-0.995929
-0.0768176,-0.156967,-1.99852,-1.00174
-0.0133545,-0.134739,-1.99996,-1.00735
0.0508143,-0.112829,-1.99935,-1.01283
0.115573,-0.0913359,-1.99666,-1.0183
0.180799,-0.0703471,-1.99181,-1.02386
0.246356,-0.0499397,-1.98477,-1.02967
0.312101,-0.0301757,-1.9755,-1.0359
0.377875,-0.0110982,-1.96398,-1.04273
0.443507,0.00727159,-1.95021,-1.05037
0.508811,0.0249384,-1.9342,-1.05906
0.573584,0.0419355,-1.91599,-1.06902
0.637604,0.0583277,-1.89564,-1.08051
0.700637,0.0742117,-1.87326,-1.09378
0.762429,0.0897167,-1.84897,-1.10907
0.822718,0.105002,-1.82295,-1.12661
0.88123,0.120252,-1.79539,-1.14661
0.937691,0.135674,-1.76656,-1.16926
0.991833,0.151484,-1.73674,-1.19469
1.0434,0.167908,-1.70626,-1.22302
1.09215,0.185163,-1.67547,-1.25431
1.13787,0.203455,-1.64476,-1.28858
1.18039,0.22297,-1.61452,-1.32583
1.21956,0.243869,-1.58514,-1.36599
1.25527,0.266281,-1.55702,-1.409
1.28743,0.290308,-1.53053,-1.45475
1.31602,0.316019,-1.50602,-1.50314
1.34099,0.343458,-1.48383,-1.55405
1.36235,0.372641,-1.46424,-1.60733
1.3801,0.403566,-1.44752,-1.66287
1.39425,0.436215,-1.4339,-1.72054
1.4048,0.470558,-1.42356,-1.7802
1.41173,0.506561,-1.41669,-1.84173
1.41501,0.544185,-1.41342,-1.90501
1.41456,0.583395,-1.41387,-1.9699
1.41026,0.624157,-1.41816,-2.03625
1.40195,0.666449,-1.42637,-2.1039
1.38938,0.710256,-1.43862,-2.17265
1.37221,0.755577,-1.45501,-2.24226
1.34999,0.802422,-1.47565,-2.31241
1.32209,0.850813,-1.50069,-2.38268
1.28767,0.900778,-1.53033,-2.45245
1.24556,0.952337,-1.56479,-2.52084
1.19413,1.00545,-1.60439,-2.58643
1.13107,1.0599,-1.64945,-2.64691
1.05327,1.11496,-1.70018,-2.69828
0.957351,1.16844,-1.75598,-2.73345
0.843351,1.21492,-1.81349,-2.7419
0.721986,1.24641,-1.86514,-2.71659
0.608063,1.25989,-1.90532,-2.66369
0.507546,1.25847,-1.93453,-2.59491
0.420016,1.24633,-1.9554,-2.51861
0.343343,1.22653,-1.97031,-2.43934
0.275495,1.2011,-1.98093,-2.35943
0.214868,1.17135,-1.98842,-2.2802
0.160242,1.1382,-1.99357,-2.2024
0.110684,1.10226,-1.99693,-2.12647
0.0654611,1.06401,-1.99893,-2.05274
0.0239882,1.02382,-1.99986,-1.98139
-0.0142148,0.98196,-1.99995,-1.91257
-0.0495507,0.938674,-1.99939,-1.84638
-0.0823641,0.894155,-1.9983,-1.78287
-0.112956,0.848572,-1.99681,-1.7221
-0.141594,0.802075,-1.99498,-1.66409
-0.16852,0.754799,-1.99289,-1.60885
-0.193956,0.706869,-1.99057,-1.55639
-0.218109,0.658402,-1.98807,-1.50669
-0.24117,0.609509,-1.98541,-1.45972
-0.263324,0.560298,-1.98259,-1.41545
-0.284741,0.510875,-1.97963,-1.37383
-0.305585,0.461343,-1.97652,-1.33478
-0.326009,0.411805,-1.97325,-1.29825
-0.346154,0.362362,-1.96982,-1.26412
-0.366149,0.313113,-1.9662,-1.2323
-0.386108,0.264155,-1.96238,-1.20267
-0.406124,0.215582,-1.95833,-1.17508
-0.42627,0.167482,-1.95405,-1.1494
-0.446597,0.119936,-1.9495,-1.12546
-0.467125,0.073017,-1.94468,-1.10311
-0.487851,0.0267884,-1.93959,-1.08218
-0.508739,-0.0186985,-1.93421,-1.06251
-0.529729,-0.0634048,-1.92857,-1.04396
-0.550736,-0.107305,-1.92268,-1.02637
-0.571652,-0.150387,-1.91656,-1.00963
-0.592353,-0.192651,-1.91027,-0.993621
-0.612701,-0.234112,-1.90384,-0.978273
-0.632552,-0.274795,-1.89733,-0.96352
-0.651758,-0.314734,-1.89082,-0.949327
-0.670176,-0.353974,-1.88437,-0.935682
-0.687667,-0.392566,-1.87806,-0.922595
-0.704102,-0.430568,-1.87196,-0.910099
-0.719363,-0.468042,-1.86615,-0.898246
-0.733351,-0.505051,-1.8607,-0.887107
-0.745978,-0.54166,-1.85567,-0.876767
-0.757177,-0.577933,-1.85113,-0.867326
-0.766896,-0.613933,-1.84712,-0.858893
-0.775103,-0.649718,-1.8437,-0.851588
-0.781782,-0.685344,-1.84087,-0.845535
-0.786932,-0.72086,-1.83868,-0.840863
-0.79057,-0.756307,-1.83712,-0.837704
-0.792727,-0.791723,-1.83619,-0.836188
-0.793446,-0.827136,-1.83588,-0.836444
-0.792784,-0.862567,-1.83616,-0.8386
-0.790809,-0.898028,-1.83701,-0.842779
-0.787598,-0.933526,-1.83839,-0.849098
-0.78324,-0.969057,-1.84025,-0.85767
-0.77783,-1.00461,-1.84255,-0.868602
-0.771473,-1.04018,-1.84522,-0.881995
-0.764282,-1.07572,-1.84821,-0.897942
-0.756375,-1.11122,-1.85146,-0.916532
-0.747881,-1.14663,-1.85491,-0.937846
-0.738931,-1.18191,-1.85849,-0.961957
-0.729668,-1.21701,-1.86215,-0.988934
-0.720238,-1.25187,-1.86581,-1.01884
-0.710796,-1.28643,-1.86943,-1.05172
-0.701504,-1.32061,-1.87294,-1.08763
-0.69253,-1.35435,-1.87627,-1.12661
-0.684052,-1.38756,-1.87938,-1.16869
-0.676254,-1.42015,-1.8822,-1.2139
-0.669331,-1.45202,-1.88467,-1.26225
-0.663487,-1.48306,-1.88674,-1.31377
-0.658938,-1.51317,-1.88833,-1.36844
-0.655914,-1.54221,-1.88939,-1.42626
-0.654662,-1.57004,-1.88982,-1.48721
-0.655449,-1.5965,-1.88955,-1.55127
-0.658568,-1.62141,-1.88846,-1.61839
-0.664345,-1.64456,-1.88644,-1.6885
-0.673148,-1.6657,-1.88331,-1.76152
-0.6854,-1.68454,-1.87889,-1.83732
-0.7016,-1.70068,-1.8729,-1.91572
-0.722346,-1.71366,-1.865,-1.99648
-0.748369,-1.72284,-1.85471,-2.07922
-0.780582,-1.72733,-1.84138,-2.16334
-0.820121,-1.72589,-1.82412,-2.24789
-0.868341,-1.71664,-1.80166,-2.33118
-0.926568,-1.69683,-1.77242,-2.41015
-0.994964,-1.66269,-1.73495,-2.47935
-1.06967,-1.61089,-1.68991,-2.53079
-1.14137,-1.54231,-1.64234,-2.55844
-1.20193,-1.46259,-1.59855,-2.56398
-1.24919,-1.37747,-1.56189,-2.55363
-1.28438,-1.29045,-1.53309,-2.53307
-1.30941,-1.20323,-1.51177,-2.50612
-1.32588,-1.11663,-1.49734,-2.4752
-1.33504,-1.03104,-1.48919,-2.44186
-1.33773,-0.946671,-1.48677,-2.40714
-1.33458,-0.86363,-1.4896,-2.37176
-1.32603,-0.78198,-1.49721,-2.33626
-1.3124,-0.701752,-1.50917,-2.30108
-1.29392,-0.622953,-1.52505,-2.26654
-1.27077,-0.545572,-1.54439,-2.23294
-1.24309,-0.46958,-1.56675,-2.20053
-1.21105,-0.394924,-1.59165,-2.16953
-1.17477,-0.321535,-1.61862,-2.14015
-1.13442,-0.249321,-1.64715,-2.11255
-1.09019,-0.178173,-1.67675,-2.0869
-1.0423,-0.107961,-1.70693,-2.06333
-0.99098,-0.0385448,-1.73723,-2.04197
-0.936523,0.0302266,-1.76718,-2.02291
-0.879226,0.0985082,-1.79637,-2.00622
-0.819413,0.166453,-1.82443,-1.99197
-0.757417,0.234207,-1.85103,-1.98019
-0.693572,0.301904,-1.87589,-1.9709
-0.628205,0.369658,-1.89878,-1.96413
-0.561622,0.437564,-1.91953,-1.95986
-0.494105,0.505693,-1.938,-1.95811
-0.425899,0.57409,-1.95413,-1.95887
-0.35721,0.642774,-1.96784,-1.96213
-0.288198,0.711739,-1.97913,-1.96789
-0.218977,0.780953,-1.98798,-1.97614
-0.149611,0.850361,-1.9944,-1.9869
-0.0801156,0.919883,-1.99839,-2.00015
-0.0104572,0.989416,-1.99997,-2.0159
0.0594468,1.05883,-1.99912,-2.03415
0.129728,1.12798,-1.99579,-2.05489
0.20057,1.19667,-1.98992,-2.0781
0.272208,1.2647,-1.98139,-2.10374
0.344941,1.33178,-1.97003,-2.13176
0.419136,1.39759,-1.95559,-2.16206
0.495243,1.46171,-1.93771,-2.19449
0.573819,1.52361,-1.91592,-2.22881
0.655547,1.58253,-1.88951,-2.26462
0.741263,1.63744,-1.85756,-2.30126
0.831937,1.68683,-1.81876,-2.33757
0.92851,1.72843,-1.7714,-2.37151
1.03122,1.75903,-1.71365,-2.39943
1.13782,1.77492,-1.6448,-2.41558
1.24178,1.77445,-1.56779,-2.41412
1.33552,1.76051,-1.48876,-2.39395
1.41586,1.73819,-1.41257,-2.35919
1.48359,1.7115,-1.34126,-2.31494
1.54075,1.68274,-1.27518,-2.26505
1.58934,1.65308,-1.21408,-2.21205
1.63095,1.62311,-1.15758,-2.15755
1.66682,1.59313,-1.10532,-2.1026
1.69787,1.56329,-1.057,-2.0479
1.72483,1.53368,-1.0124,-1.99396
1.74829,1.50434,-0.971323,-1.94111
1.7687,1.47528,-0.93364,-1.88962
1.78644,1.44651,-0.899236,-1.83969
1.80181,1.41802,-0.868027,-1.79145
1.81507,1.38982,-0.839945,-1.74502
1.82644,1.36191,-0.81494,-1.7005
1.83608,1.33426,-0.79297,-1.65794
1.84416,1.3069,-0.774002,-1.61742
1.85079,1.2798,-0.758007,-1.57896
1.85608,1.25298,-0.744961,-1.54262
1.86011,1.22642,-0.734839,-1.50843
1.86295,1.20014,-0.727616,-1.4764
1.86464,1.17412,-0.723263,-1.44657
1.86523,1.14837,-0.721748,-1.41897
1.86473,1.12288,-0.723033,-1.3936
1.86316,1.09766,-0.727071,-1.3705
1.86052,1.07268,-0.733808,-1.3497
1.85679,1.04795,-0.743181,-1.3312
1.85197,1.02343,-0.755115,-1.31505
1.84603,0.999119,-0.769526,-1.30126
1.83894,0.974975,-0.786316,-1.28986
1.83067,0.950967,-0.805376,-1.28089
1.8212,0.927053,-0.826588,-1.27437
1.81047,0.903182,-0.849819,-1.27033
1.79847,0.8793,-0.874929,-1.26879
1.78516,0.855344,-0.901769,-1.26978
1.77053,0.831246,-0.930181,-1.27333
1.75454,0.806936,-0.960003,-1.27946
1.73718,0.782338,-0.991069,-1.28819
1.71844,0.757378,-1.02321,-1.29953
1.69833,0.731981,-1.05626,-1.3135
1.67684,0.706079,-1.09005,-1.3301
1.65398,0.679606,-1.12443,-1.34935
1.62977,0.652504,-1.15924,-1.37124
1.60423,0.624726,-1.19434,-1.39578
1.57736,0.596234,-1.22961,-1.42297
1.54919,0.567005,-1.26491,-1.4528
1.51974,0.537026,-1.30015,-1.48528
1.48901,0.506302,-1.33523,-1.5204
1.457,0.474847,-1.37009,-1.55815
1.42371,0.442694,-1.40465,-1.59855
1.38912,0.409884,-1.43887,-1.64157
1.3532,0.376476,-1.4727,-1.68722
1.31588,0.342537,-1.50614,-1.73549
1.27711,0.308147,-1.53915,-1.78636
1.23679,0.273395,-1.57174,-1.83983
1.1948,0.23838,-1.60389,-1.89588
1.15101,0.203212,-1.6356,-1.95447
1.10524,0.168009,-1.66687,-2.01557
1.05729,0.132901,-1.69769,-2.07914
1.00691,0.0980294,-1.72805,-2.14511
0.953795,0.0635505,-1.75792,-2.2134
0.897601,0.0296401,-1.78726,-2.2839
0.83789,-0.00350162,-1.81602,-2.35645
0.77413,-0.0356411,-1.8441,-2.43085
0.705657,-0.0664986,-1.87138,-2.50681
0.631624,-0.0957287,-1.89764,-2.58391
0.550933,-0.122891,-1.92262,-2.66151
0.462122,-0.147406,-1.94588,-2.73864
0.363226,-0.168487,-1.96674,-2.81366
0.251645,-0.185059,-1.98411,-2.88371
0.124378,-0.195763,-1.99613,-2.9435
-0.0198729,-0.199526,-1.9999,-2.98363
-0.174238,-0.197671,-1.9924,-2.99212
-0.322429,-0.194949,-1.97384,-2.96568
-0.454153,-0.195198,-1.94775,-2.91364
-0.568629,-0.199505,-1.91746,-2.84684
-0.668568,-0.207537,-1.88494,-2.77233
-0.756865,-0.218641,-1.85126,-2.69406
-0.835817,-0.232214,-1.81698,-2.61426
-0.907139,-0.247774,-1.78244,-2.53426
-0.972113,-0.264939,-1.74785,-2.45489
-1.03171,-0.283405,-1.71335,-2.3767
-1.0867,-0.302923,-1.67901,-2.30006
-1.13766,-0.323288,-1.64491,-2.22525
-1.1851,-0.344322,-1.61107,-2.15245
-1.2294,-0.365872,-1.57752,-2.08182
-1.2709,-0.387801,-1.54428,-2.01347
-1.30988,-0.409987,-1.51137,-1.94748
-1.34656,-0.432316,-1.47877,-1.88393
-1.38116,-0.454687,-1.44651,-1.82286
-1.41385,-0.477003,-1.41457,-1.76431
-1.44477,-0.499177,-1.38298,-1.70831
-1.47406,-0.521125,-1.35172,-1.6549
-1.50181,-0.542773,-1.32082,-1.60408
-1.52813,-0.56405,-1.29027,-1.55588
-1.5531,-0.584895,-1.26012,-1.51029
-1.57677,-0.605253,-1.23036,-1.46733
-1.59921,-0.625074,-1.20105,-1.427
-1.62047,-0.64432,-1.17221,-1.38931
-1.64058,-0.662958,-1.14389,-1.35426
-1.65958,-0.680965,-1.11615,-1.32184
-1.6775,-0.698327,-1.08903,-1.29206
-1.69436,-0.715036,-1.06261,-1.26491
-1.71018,-0.731096,-1.03695,-1.2404
-1.72499,-0.746516,-1.01214,-1.21852
-1.73879,-0.761312,-0.988236,-1.19928
-1.75161,-0.775509,-0.965334,-1.18266
-1.76346,-0.789135,-0.943514,-1.16867
-1.77435,-0.802224,-0.922861,-1.15731
-1.78431,-0.814813,-0.90346,-1.14857
-1.79334,-0.826944,-0.885393,-1.14244
-1.80147,-0.838657,-0.868744,-1.13893
-1.8087,-0.849997,-0.853593,-1.13802
-1.81504,-0.861005,-0.840015,-1.13971
-1.82052,-0.871723,-0.828085,-1.14399
-1.82513,-0.882193,-0.81787,-1.15085
-1.82888,-0.892452,-0.809436,-1.16029
-1.83179,-0.902538,-0.80284,-1.17229
