x1,x2,y1,y2
-1.426,-1.09711,-1.40233,-2.3467
-1.38526,-1.146,-1.44259,-2.41355
-1.33618,-1.19599,-1.48816,-2.47829
-1.27669,-1.24686,-1.5395,-2.53905
-1.20393,-1.29792,-1.59705,-2.59262
-1.1143,-1.34733,-1.66083,-2.63329
-1.00563,-1.39046,-1.72879,-2.65178
-0.883716,-1.41912,-1.79417,-2.63877
-0.763474,-1.42767,-1.84854,-2.5961
-0.654897,-1.41848,-1.88974,-2.53545
-0.559073,-1.39677,-1.92027,-2.46641
-0.474005,-1.36646,-1.94302,-2.39415
-0.397557,-1.33006,-1.96009,-2.32125
-0.328028,-1.28914,-1.97292,-2.24908
-0.264128,-1.24475,-1.98248,-2.17839
-0.204871,-1.19763,-1.98948,-2.10964
-0.149485,-1.1483,-1.99441,-2.04312
-0.0973518,-1.09718,-1.99763,-1.979
-0.0479604,-1.04459,-1.99942,-1.91741
-0.000880022,-0.990807,-2,-1.85842
0.044262,-0.936051,-1.99951,-1.80206
0.0877941,-0.880526,-1.99807,-1.74836
0.130011,-0.824409,-1.99577,-1.6973
0.171182,-0.767869,-1.99266,-1.64888
0.211553,-0.711061,-1.98878,-1.60306
0.251354,-0.654137,-1.98414,-1.55978
0.290799,-0.597243,-1.97875,-1.51898
0.330085,-0.540524,-1.97257,-1.4806
0.369394,-0.484124,-1.96559,-1.44453
0.408893,-0.428189,-1.95776,-1.41068
0.448727,-0.37286,-1.94901,-1.37893
0.489021,-0.318282,-1.93929,-1.34916
0.529877,-0.264598,-1.92853,-1.32123
0.571366,-0.211945,-1.91665,-1.29502
0.613535,-0.160461,-1.90357,-1.27038
0.656397,-0.110273,-1.88922,-1.24718
0.699934,-0.0615044,-1.87352,-1.22529
0.744098,-0.0142659,-1.85643,-1.2046
0.788813,0.0313423,-1.83787,-1.185
0.833975,0.0752342,-1.81782,-1.16643
0.879462,0.117338,-1.79626,-1.14883
0.92513,0.1576,-1.77317,-1.13216
0.970827,0.195981,-1.74857,-1.11642
1.01639,0.232463,-1.72248,-1.10163
1.06166,0.267045,-1.69496,-1.08784
1.10646,0.299746,-1.66606,-1.07511
1.15063,0.330605,-1.63586,-1.06354
1.19402,0.359681,-1.60447,-1.05321
1.23647,0.387052,-1.57199,-1.04426
1.27784,0.412816,-1.53855,-1.03682
1.318,0.437091,-1.50428,-1.03101
1.35683,0.46001,-1.46936,-1.02696
1.39421,0.481724,-1.43394,-1.02483
1.43003,0.502399,-1.39822,-1.02472
1.46421,0.522209,-1.36239,-1.02677
1.49665,0.541337,-1.32666,-1.03107
1.52729,0.55997,-1.29127,-1.03772
1.55607,0.578295,-1.25644,-1.04679
1.58294,0.596493,-1.22242,-1.05832
1.60786,0.614735,-1.18945,-1.07236
1.63081,0.633183,-1.15778,-1.08893
1.65179,0.651978,-1.12766,-1.10802
1.67079,0.671245,-1.09931,-1.12962
1.68782,0.691089,-1.07296,-1.15369
1.70292,0.711593,-1.04883,-1.18022
1.71611,0.732822,-1.02711,-1.20915
1.72743,0.75482,-1.00797,-1.24043
1.73689,0.777615,-0.991565,-1.27403
1.74455,0.801219,-0.97803,-1.30988
1.75043,0.825636,-0.967476,-1.34795
1.75454,0.850854,-0.959995,-1.38819
1.7569,0.87686,-0.955664,-1.43056
1.75751,0.903633,-0.954542,-1.47501
1.75635,0.93115,-0.956675,-1.52151
1.75339,0.959388,-0.962098,-1.57002
1.74856,0.988327,-0.970839,-1.62049
1.7418,1.01794,-0.982922,-1.67287
1.73299,1.04823,-0.998367,-1.72713
1.72201,1.07916,-1.0172,-1.78319
1.70867,1.11074,-1.03944,-1.84098
1.69278,1.14296,-1.06513,-1.90041
1.67406,1.17583,-1.09431,-1.96136
1.65219,1.20934,-1.12707,-2.02366
1.62675,1.24352,-1.16348,-2.08713
1.59724,1.27837,-1.20367,-2.15147
1.56299,1.31389,-1.24782,-2.2163
1.52315,1.35006,-1.29616,-2.28106
1.47656,1.38681,-1.34898,-2.34495
1.42169,1.42395,-1.4067,-2.40669
1.3564,1.46102,-1.46975,-2.46427
1.27787,1.49694,-1.53852,-2.51423
1.18305,1.52909,-1.61258,-2.55079
1.07139,1.55204,-1.68882,-2.56573
0.950155,1.55859,-1.75989,-2.55349
0.831634,1.54611,-1.8189,-2.51855
0.722475,1.51818,-1.86495,-2.47063
0.623128,1.47949,-1.90045,-2.41683
0.532042,1.43341,-1.92793,-2.36099
0.44756,1.38212,-1.94928,-2.3051
0.368315,1.32701,-1.96579,-2.25024
0.293239,1.26905,-1.97839,-2.19701
0.221493,1.20892,-1.9877,-2.1458
0.152406,1.14713,-1.99418,-2.09681
0.0854304,1.08408,-1.99817,-2.05019
0.0201124,1.02009,-1.9999,-2.00602
-0.0439313,0.95545,-1.99952,-1.96434
-0.107027,0.89038,-1.99713,-1.92517
-0.169453,0.825095,-1.99281,-1.88852
-0.231445,0.759779,-1.98656,-1.85437
-0.2932,0.694606,-1.97839,-1.8227
-0.354877,0.629732,-1.96826,-1.79349
-0.416595,0.565298,-1.95613,-1.76669
-0.478433,0.501435,-1.94193,-1.74229
-0.54043,0.438257,-1.9256,-1.72024
-0.602579,0.375861,-1.90707,-1.70054
-0.664828,0.314326,-1.88627,-1.68315
-0.727079,0.253707,-1.86316,-1.66807
-0.789189,0.194034,-1.83771,-1.6553
-0.85097,0.135311,-1.80993,-1.64486
-0.912198,0.0775107,-1.77986,-1.63676
-0.972613,0.0205737,-1.74758,-1.63104
-1.03193,-0.0355895,-1.71322,-1.62773
-1.08984,-0.0910986,-1.67697,-1.62686
-1.14604,-0.1461,-1.63908,-1.62846
-1.20022,-0.200761,-1.59983,-1.63256
-1.25209,-0.255266,-1.55957,-1.63917
-1.30138,-0.309807,-1.51869,-1.64827
-1.34784,-0.36458,-1.47761,-1.65983
-1.39127,-0.419771,-1.43679,-1.67382
-1.43152,-0.475554,-1.39669,-1.69016
-1.46847,-0.532086,-1.35779,-1.70877
-1.50204,-0.589499,-1.32056,-1.72955
-1.53219,-0.647899,-1.28545,-1.75238
-1.55893,-0.707367,-1.25289,-1.77715
-1.58226,-0.767957,-1.22329,-1.80373
-1.60224,-0.829699,-1.19701,-1.83198
-1.61889,-0.892599,-1.17439,-1.86178
-1.63226,-0.956648,-1.15573,-1.89299
-1.64238,-1.02182,-1.14131,-1.92547
-1.64924,-1.08807,-1.13138,-1.95909
-1.6528,-1.15537,-1.12617,-1.99367
-1.65298,-1.22363,-1.1259,-2.02904
-1.64962,-1.29281,-1.13081,-2.06499
-1.64249,-1.36283,-1.14115,-2.10125
-1.63122,-1.43357,-1.1572,-2.13748
-1.61531,-1.50491,-1.17931,-2.1732
-1.59404,-1.57665,-1.2079,-2.20775
-1.5664,-1.64844,-1.24354,-2.24017
-1.53098,-1.7197,-1.28689,-2.26893
-1.48584,-1.78923,-1.33876,-2.29163
-1.42864,-1.85465,-1.39964,-2.30436
-1.35775,-1.91124,-1.46851,-2.30136
-1.27568,-1.95181,-1.54034,-2.27712
-1.19095,-1.9712,-1.60675,-2.23221
-1.11165,-1.97109,-1.6626,-2.17384
-1.04058,-1.95656,-1.70798,-2.10919
-0.977319,-1.93201,-1.74495,-2.04254
-0.920685,-1.90035,-1.77548,-1.97612
-0.869518,-1.86345,-1.80109,-1.91109
-0.822857,-1.82254,-1.82288,-1.8481
-0.779935,-1.77847,-1.84166,-1.78752
-0.740133,-1.73185,-1.85801,-1.72957
-0.702941,-1.68314,-1.8724,-1.67439
-0.667933,-1.6327,-1.88517,-1.62205
-0.634743,-1.5808,-1.8966,-1.5726
-0.60305,-1.52769,-1.90692,-1.52607
-0.572567,-1.47356,-1.91629,-1.48246
-0.543032,-1.41859,-1.92487,-1.44175
-0.514203,-1.36292,-1.93277,-1.40392
-0.485851,-1.30669,-1.94009,-1.36893
-0.457759,-1.25004,-1.94691,-1.33675
-0.429717,-1.19307,-1.95329,-1.30731
-0.401522,-1.13589,-1.95928,-1.28053
-0.372976,-1.07862,-1.96491,-1.25635
-0.343885,-1.02135,-1.97021,-1.23466
-0.314059,-0.964186,-1.97519,-1.21536
-0.283314,-0.907217,-1.97983,-1.19833
-0.251472,-0.85054,-1.98413,-1.18343
-0.218364,-0.794249,-1.98804,-1.17051
-0.183832,-0.738435,-1.99153,-1.15942
-0.147735,-0.683188,-1.99454,-1.14997
-0.109947,-0.628597,-1.99698,-1.14199
-0.0703673,-0.574749,-1.99876,-1.13528
-0.028918,-0.52173,-1.99979,-1.12966
0.0144484,-0.469622,-1.99995,-1.12492
0.0597485,-0.418509,-1.99911,-1.12089
0.106966,-0.368468,-1.99714,-1.11739
0.156053,-0.319578,-1.9939,-1.11426
0.206928,-0.271913,-1.98927,-1.11136
0.25948,-0.225544,-1.9831,-1.1086
0.313573,-0.180541,-1.97527,-1.10587
0.369044,-0.136966,-1.96566,-1.10313
0.425712,-0.0948766,-1.95417,-1.10036
0.48338,-0.054323,-1.94071,-1.09757
0.541837,-0.0153458,-1.9252,-1.09481
0.600867,0.0220257,-1.90761,-1.09217
0.660241,0.0577763,-1.88788,-1.08973
0.719732,0.0919072,-1.86601,-1.08765
0.779108,0.124439,-1.84201,-1.08609
0.838133,0.155413,-1.81591,-1.08523
0.896575,0.184897,-1.78778,-1.08527
0.9542,0.212982,-1.7577,-1.08643
1.01077,0.239788,-1.72579,-1.08893
1.06607,0.265462,-1.69219,-1.093
1.11985,0.290177,-1.65709,-1.09884
1.1719,0.31413,-1.62069,-1.10667
1.22201,0.337538,-1.58325,-1.11666
1.26997,0.360633,-1.54505,-1.12899
1.3156,0.383653,-1.50639,-1.14379
1.35872,0.406838,-1.46761,-1.16114
1.39919,0.43042,-1.42908,-1.18112
1.4369,0.454615,-1.39116,-1.20375
1.47175,0.479618,-1.35424,-1.22904
1.50369,0.505597,-1.31868,-1.25695
1.53269,0.53269,-1.28486,-1.28742
1.55874,0.561004,-1.25313,-1.32039
1.58187,0.590613,-1.2238,-1.35578
1.60211,0.621565,-1.19718,-1.39348
1.61952,0.65388,-1.17352,-1.43341
1.63415,0.687555,-1.15306,-1.47548
1.64607,0.722571,-1.13598,-1.51958
1.65532,0.758894,-1.12246,-1.56565
1.66195,0.796483,-1.11262,-1.61359
1.66598,0.835289,-1.10658,-1.66332
1.6674,0.875263,-1.10443,-1.71477
1.6662,0.916355,-1.10625,-1.76786
1.6623,0.95852,-1.11209,-1.82251
1.65561,1.00171,-1.12203,-1.87861
1.64598,1.0459,-1.13612,-1.93606
1.63319,1.09106,-1.15443,-1.99472
1.61696,1.13715,-1.17705,-2.05443
1.59691,1.18416,-1.20411,-2.11495
1.57256,1.23206,-1.23574,-2.17598
1.54326,1.28083,-1.27215,-2.2371
1.50812,1.33042,-1.31362,-2.2977
1.46595,1.38069,-1.36051,-2.35687
1.41511,1.43139,-1.41332,-2.41318
1.3533,1.4819,-1.47261,-2.4643
1.27751,1.53077,-1.53882,-2.50622
1.18473,1.57456,-1.61134,-2.53222
1.07583,1.60652,-1.686,-2.53356
0.960582,1.61921,-1.75422,-2.50668
0.851208,1.61188,-1.80982,-2.45896
0.75245,1.58934,-1.85306,-2.40043
0.663769,1.5564,-1.88664,-2.33744
0.583389,1.51626,-1.91302,-2.27323
0.509658,1.47095,-1.93397,-2.2095
0.441265,1.42178,-1.95071,-2.14713
0.377192,1.36965,-1.96411,-2.08666
0.316639,1.3152,-1.97478,-2.0284
0.258963,1.25891,-1.98316,-1.97253
0.203633,1.20115,-1.98961,-1.91918
0.150201,1.14224,-1.99435,-1.8684
0.098278,1.08243,-1.99758,-1.82023
0.0475237,1.02194,-1.99944,-1.77468
-0.00236778,0.96098,-2,-1.73174
-0.0516732,0.89973,-1.99933,-1.69138
-0.100645,0.838359,-1.99747,-1.65356
-0.149514,0.777032,-1.9944,-1.61822
-0.19849,0.715904,-1.99013,-1.5853
-0.247763,0.655127,-1.98459,-1.55472
-0.297499,0.594851,-1.97775,-1.52641
-0.347842,0.53522,-1.96952,-1.50026
-0.398907,0.476375,-1.95981,-1.4762
-0.450777,0.418453,-1.94854,-1.45413
-0.503506,0.361582,-1.93558,-1.43396
-0.557106,0.305881,-1.92084,-1.41562
-0.611552,0.251459,-1.90421,-1.39902
-0.666778,0.198406,-1.88558,-1.38412
-0.722679,0.146797,-1.86487,-1.37089
-0.779107,0.0966817,-1.84201,-1.35931
-0.835879,0.0480861,-1.81695,-1.3494
-0.892777,0.0010063,-1.78968,-1.34118
-0.949553,-0.0445924,-1.76021,-1.33472
-1.00594,-0.0887774,-1.72861,-1.33009
-1.06165,-0.13165,-1.69497,-1.3274
-1.11638,-0.173343,-1.65943,-1.32673
-1.16983,-0.214019,-1.62219,-1.32821
-1.22171,-0.253869,-1.58348,-1.33193
-1.27174,-0.293103,-1.54359,-1.33799
-1.31964,-0.331947,-1.50284,-1.34647
-1.36519,-0.370631,-1.46159,-1.35742
-1.40817,-0.409386,-1.42023,-1.37087
-1.44841,-0.448435,-1.37917,-1.38684
-1.48577,-0.487982,-1.33884,-1.4053
-1.52017,-0.528211,-1.29965,-1.42621
-1.55155,-0.56928,-1.26202,-1.44952
-1.57988,-0.611316,-1.22637,-1.47514
-1.60518,-0.654417,-1.19306,-1.50298
-1.62748,-0.698652,-1.16245,-1.53295
-1.64684,-0.744063,-1.13486,-1.56496
-1.66333,-0.790666,-1.11056,-1.59889
-1.67699,-0.83846,-1.08981,-1.63466
-1.68791,-0.887425,-1.07282,-1.67217
-1.69614,-0.93753,-1.05977,-1.71132
-1.7017,-0.988736,-1.05082,-1.75203
-1.7046,-1.041,-1.04611,-1.7942
-1.70481,-1.09426,-1.04576,-1.83773
-1.70228,-1.14848,-1.04987,-1.88252
-1.69689,-1.20361,-1.05857,-1.92845
-1.68845,-1.2596,-1.07198,-1.97536
-1.67672,-1.3164,-1.09023,-2.02306
-1.66136,-1.37394,-1.11351,-2.07131
-1.64189,-1.43217,-1.14201,-2.11977
-1.61769,-1.49098,-1.17604,-2.16798
-1.5879,-1.55021,-1.21597,-2.21526
-1.55133,-1.60959,-1.26229,-2.26059
-1.50634,-1.66858,-1.31565,-2.3024
-1.45071,-1.72608,-1.37675,-2.33809
-1.38169,-1.77973,-1.446,-2.36337
-1.29743,-1.8247,-1.52206,-2.37176
-1.20094,-1.85351,-1.5993,-2.35702
-1.10201,-1.8611,-1.669,-2.31998
-1.00927,-1.84961,-1.72666,-2.26873
-0.925233,-1.82433,-1.77312,-2.21087
-0.849183,-1.7896,-1.81077,-2.1508
-0.779741,-1.74824,-1.84174,-2.09077
-0.715641,-1.70204,-1.86758,-2.03197
-0.655857,-1.65218,-1.8894,-1.97505
-0.599572,-1.5995,-1.90801,-1.92037
-0.546128,-1.54457,-1.92399,-1.86816
-0.494984,-1.48785,-1.93778,-1.81854
-0.445685,-1.42969,-1.94971,-1.77159
-0.397837,-1.37039,-1.96003,-1.72735
-0.351095,-1.31018,-1.96894,-1.68582
-0.305146,-1.24927,-1.97658,-1.64699
-0.259708,-1.18785,-1.98307,-1.61084
-0.214517,-1.12609,-1.98846,-1.57733
-0.169328,-1.06415,-1.99282,-1.5464
-0.123911,-1.00217,-1.99616,-1.51798
-0.0780508,-0.940307,-1.99848,-1.492
-0.0315473,-0.878687,-1.99975,-1.46838
0.0157844,-0.817449,-1.99994,-1.44702
0.0641107,-0.756727,-1.99897,-1.42781
0.113577,-0.69665,-1.99677,-1.41066
0.164303,-0.637344,-1.99324,-1.39544
0.216381,-0.578932,-1.98826,-1.38206
0.269868,-0.521532,-1.98171,-1.37041
0.324786,-0.465252,-1.97345,-1.36039
0.381115,-0.410192,-1.96335,-1.35193
0.438792,-0.356437,-1.95127,-1.34496
0.49771,-0.304058,-1.93708,-1.33945
0.557717,-0.253103,-1.92066,-1.33537
0.618615,-0.203598,-1.90192,-1.33274
0.680166,-0.155543,-1.88079,-1.33162
0.742095,-0.108904,-1.85723,-1.33206
0.804094,-0.0636168,-1.83124,-1.33417
0.865827,-0.0195825,-1.80287,-1.33806
0.926939,0.0233332,-1.77223,-1.34386
0.987064,0.0652975,-1.73946,-1.35171
1.04583,0.106507,-1.70477,-1.36174
1.10288,0.147185,-1.66843,-1.37407
1.15786,0.18757,-1.63075,-1.38882
1.21045,0.227912,-1.59211,-1.40604
1.26035,0.268462,-1.5529,-1.42581
1.30732,0.309463,-1.51358,-1.44813
1.35114,0.351143,-1.47459,-1.47299
1.39166,0.393703,-1.43642,-1.50035
1.42875,0.437319,-1.39952,-1.53015
1.46235,0.482132,-1.36438,-1.56228
1.49243,0.528251,-1.33141,-1.59665
1.51899,0.575752,-1.30102,-1.63313
1.54206,0.624681,-1.2736,-1.67162
1.56167,0.675055,-1.24947,-1.71197
1.57789,0.726872,-1.22893,-1.75407
1.59074,0.780108,-1.21224,-1.7978
1.60027,0.83473,-1.19964,-1.84302
1.60649,0.890692,-1.1913,-1.88962
1.60935,0.947944,-1.18743,-1.93745
1.60881,1.00643,-1.18817,-1.98638
1.60472,1.06611,-1.19368,-2.03624
1.59688,1.12691,-1.20414,-2.08683
1.58501,1.18879,-1.21973,-2.13788
1.56868,1.25169,-1.24066,-2.18908
1.54732,1.31551,-1.26721,-2.23997
1.5201,1.38015,-1.29972,-2.28988
1.48591,1.4454,-1.33868,-2.33786
1.44316,1.51085,-1.38467,-2.38237
1.38961,1.57565,-1.4384,-2.42094
1.32241,1.63792,-1.50041,-2.44933
1.2391,1.69343,-1.56992,-2.46075
1.14166,1.73468,-1.64214,-2.44733
1.04036,1.75487,-1.70811,-2.40774
0.945886,1.75468,-1.76219,-2.35028
0.86176,1.73944,-1.80482,-2.28407
0.78724,1.71385,-1.83855,-2.21458
0.720689,1.681,-1.86564,-2.14458
0.660622,1.64284,-1.88774,-2.0755
0.60586,1.60063,-1.90603,-2.00813
0.555485,1.55525,-1.92131,-1.94292
0.508772,1.50731,-1.93421,-1.88014
0.465138,1.45727,-1.94516,-1.81998
0.424099,1.4055,-1.95452,-1.76253
0.385248,1.35227,-1.96255,-1.70785
0.348231,1.29784,-1.96945,-1.656
0.312733,1.24239,-1.9754,-1.60698
0.278473,1.18612,-1.98052,-1.56078
0.245191,1.12917,-1.98491,-1.51739
0.212643,1.0717,-1.98866,-1.47678
0.180601,1.01383,-1.99183,-1.4389
0.148847,0.9557,-1.99445,-1.4037
0.11717,0.897425,-1.99656,-1.3711
0.0853695,0.839125,-1.99818,-1.34102
0.0532503,0.780917,-1.99929,-1.31336
0.0206272,0.722916,-1.99989,-1.288
-0.0126752,0.665236,-1.99996,-1.26482
-0.0468196,0.607991,-1.99945,-1.24366
-0.0819533,0.551292,-1.99832,-1.22437
-0.118204,0.495251,-1.9965,-1.20677
-0.155678,0.439976,-1.99393,-1.19069
-0.194453,0.385576,-1.99052,-1.17593
-0.234578,0.332153,-1.9862,-1.16229
-0.276072,0.279808,-1.98085,-1.14959
-0.318917,0.228635,-1.97441,-1.13764
-0.363064,0.178724,-1.96677,-1.12625
-0.408433,0.130159,-1.95785,-1.11528
-0.454914,0.0830179,-1.94758,-1.10459
-0.502374,0.0373724,-1.93588,-1.09405
-0.550658,-0.00671314,-1.9227,-1.08358
-0.599597,-0.0491809,-1.90801,-1.07311
-0.649011,-0.0899803,-1.89177,-1.06262
-0.698716,-0.129068,-1.87398,-1.05209
-0.748528,-0.16641,-1.85464,-1.04154
-0.798263,-0.201979,-1.83379,-1.03101
-0.847747,-0.235756,-1.81144,-1.02058
-0.896811,-0.267734,-1.78766,-1.01032
-0.945297,-0.297916,-1.7625,-1.00034
-0.99306,-0.326313,-1.73604,-0.990755
-1.03996,-0.352952,-1.70836,-0.981708
-1.08588,-0.377871,-1.67954,-0.973341
-1.13071,-0.401121,-1.6497,-0.965809
-1.17433,-0.422768,-1.61893,-0.959273
-1.21667,-0.442894,-1.58736,-0.953901
-1.25763,-0.461594,-1.55511,-0.949861
-1.29714,-0.478979,-1.52231,-0.94732
-1.33513,-0.495176,-1.48911,-0.946443
-1.37153,-0.510325,-1.45565,-0.947387
-1.40629,-0.524578,-1.4221,-0.950301
-1.43934,-0.538097,-1.38863,-0.955321
-1.47065,-0.551052,-1.35543,-0.962567
-1.50016,-0.563617,-1.32269,-0.972146
-1.52784,-0.575965,-1.29062,-0.984142
-1.55366,-0.588267,-1.25942,-0.998622
-1.57759,-0.600685,-1.22932,-1.01563
-1.59961,-0.613367,-1.20052,-1.0352
-1.61971,-0.626451,-1.17326,-1.05733
-1.63789,-0.640054,-1.14774,-1.08202
-1.65416,-0.654273,-1.12417,-1.10925
-1.66853,-0.66919,-1.10272,-1.139
-1.68102,-0.684864,-1.08359,-1.17121
-1.69164,-0.701337,-1.06693,-1.20585
-1.70042,-0.718636,-1.05289,-1.24288
-1.70738,-0.736772,-1.04157,-1.28224
-1.71252,-0.755745,-1.03308,-1.3239
-1.71587,-0.775548,-1.02752,-1.36781
-1.71741,-0.796165,-1.02494,-1.41392
-1.71714,-0.817578,-1.0254,-1.46219
-1.71502,-0.839765,-1.02893,-1.51259
-1.71102,-0.862708,-1.03557,-1.56507
-1.70507,-0.886386,-1.04534,-1.61959
-1.69708,-0.910783,-1.05826,-1.67611
-1.68695,-0.935889,-1.07434,-1.73457
-1.67454,-0.961696,-1.09359,-1.79491
-1.65967,-0.988204,-1.11602,-1.85706
-1.64212,-1.01542,-1.14168,-1.92094
-1.62165,-1.04335,-1.17058,-1.98641
-1.59791,-1.07202,-1.20279,-2.05334
-1.5705,-1.10146,-1.23836,-2.12153
-1.53892,-1.13169,-1.27739,-2.19072
-1.50251,-1.16275,-1.32002,-2.26053
-1.46043,-1.19466,-1.36643,-2.33047
-1.41157,-1.22742,-1.41686,-2.39975
-1.35439,-1.26097,-1.4716,-2.46723
-1.28682,-1.29505,-1.53104,-2.53101
-1.206,-1.32897,-1.59548,-2.58789
-1.10855,-1.36086,-1.66466,-2.63231
-0.992824,-1.38625,-1.73617,-2.65553
-0.864779,-1.39781,-1.80337,-2.64947
-0.7381,-1.39096,-1.85882,-2.6163
-0.621732,-1.36803,-1.90091,-2.56652
-0.516771,-1.3337,-1.93208,-2.50882
-0.421476,-1.29155,-1.95509,-2.448
-0.333896,-1.24391,-1.97193,-2.38651
-0.25244,-1.19226,-1.984,-2.32567
-0.175878,-1.13761,-1.99225,-2.26623
-0.10326,-1.08068,-1.99733,-2.20863
-0.0338365,-1.022,-1.99971,-2.15314
0.032997,-0.96197,-1.99973,-2.09993
0.0977376,-0.900934,-1.99761,-2.04913
0.160802,-0.839172,-1.99353,-2.00078
0.222544,-0.776923,-1.98758,-1.95493
0.283264,-0.714404,-1.97984,-1.91159
0.343222,-0.651808,-1.97033,-1.87075
0.402634,-0.589313,-1.95905,-1.8324
0.461682,-0.527084,-1.94598,-1.79651
0.520509,-0.465275,-1.93108,-1.76306
0.579222,-0.404026,-1.91429,-1.73202
0.637889,-0.343466,-1.89555,-1.70334
0.696537,-0.283711,-1.87479,-1.67701
0.755152,-0.224857,-1.85196,-1.653
0.813679,-0.166983,-1.827,-1.63129
0.872021,-0.110147,-1.79988,-1.61188
0.93004,-0.0543783,-1.7706,-1.59476
0.98756,0.000318929,-1.73917,-1.57994
1.04438,0.0539714,-1.70566,-1.56746
1.10025,0.106637,-1.67016,-1.55735
1.15494,0.158402,-1.63283,-1.54963
1.20816,0.209386,-1.59385,-1.54434
1.25966,0.259731,-1.55347,-1.54152
1.30917,0.3096,-1.51197,-1.5412
1.35646,0.359173,-1.4697,-1.54338
1.40129,0.408638,-1.42702,-1.54807
1.44347,0.458184,-1.38434,-1.55525
1.48286,0.507995,-1.34206,-1.56488
1.51932,0.558241,-1.30064,-1.57691
1.55279,0.609078,-1.26049,-1.59126
1.58321,0.660635,-1.22206,-1.60787
1.61059,0.713023,-1.18575,-1.62662
1.63494,0.766322,-1.15194,-1.64743
1.6563,0.82059,-1.12101,-1.67018
1.67474,0.875862,-1.09328,-1.69477
1.69032,0.93215,-1.06903,-1.7211
1.7031,0.98945,-1.04855,-1.74905
1.71315,1.04774,-1.03205,-1.77853
1.7205,1.10699,-1.01974,-1.80943
1.72518,1.16717,-1.01181,-1.84164
1.72716,1.22822,-1.00842,-1.87505
1.72639,1.29008,-1.00974,-1.90954
1.72275,1.35271,-1.01593,-1.94495
1.71608,1.41604,-1.02717,-1.9811
1.7061,1.47999,-1.04365,-2.01776
1.69246,1.54447,-1.06563,-2.05462
1.67465,1.60935,-1.09341,-2.09127
1.65198,1.67443,-1.12737,-2.12712
1.62348,1.7394,-1.16804,-2.1613
1.58783,1.8037,-1.21605,-2.19248
1.54323,1.86626,-1.27218,-2.21857
1.48742,1.92496,-1.337,-2.2362
1.41848,1.97566,-1.40993,-2.24032
1.33754,2.01172,-1.48694,-2.2255
1.25146,2.02742,-1.56008,-2.19086
1.16849,2.0232,-1.62316,-2.14227
1.09239,2.00383,-1.67532,-2.08675
1.02333,1.97391,-1.71837,-2.02885
0.960351,1.9366,-1.75434,-1.97098
0.902363,1.89394,-1.78486,-1.91439
0.848435,1.84725,-1.81112,-1.85976
0.797806,1.79745,-1.83399,-1.80746
0.749856,1.7452,-1.85411,-1.75772
0.70407,1.69097,-1.87197,-1.71066
0.660014,1.63515,-1.88796,-1.66636
0.617313,1.57804,-1.90235,-1.62485
0.575635,1.51988,-1.91537,-1.58614
0.534681,1.4609,-1.9272,-1.55022
0.494176,1.40127,-1.93799,-1.51706
0.453865,1.34116,-1.94782,-1.48661
0.413508,1.28072,-1.95679,-1.45884
0.372875,1.22009,-1.96493,-1.43368
0.331748,1.1594,-1.97229,-1.41105
0.289917,1.09878,-1.97888,-1.39088
0.247185,1.03835,-1.98467,-1.37306
0.203362,0.978229,-1.98963,-1.35751
0.158274,0.918534,-1.99373,-1.34411
0.111761,0.859378,-1.99687,-1.33275
0.0636825,0.800875,-1.99899,-1.3233
0.0139221,0.743133,-1.99995,-1.31566
-0.0376093,0.686258,-1.99965,-1.30971
-0.0909685,0.630353,-1.99793,-1.30533
-0.146175,0.575511,-1.99465,-1.30243
-0.203209,0.521819,-1.98965,-1.30093
-0.262003,0.469352,-1.98276,-1.30077
-0.322449,0.418169,-1.97384,-1.30191
-0.384385,0.368311,-1.96271,-1.30435
-0.447607,0.3198,-1.94927,-1.30811
-0.511863,0.27263,-1.93339,-1.31325
-0.576857,0.226765,-1.915,-1.31986
-0.642257,0.182138,-1.89407,-1.32806
-0.707695,0.138648,-1.87061,-1.33797
-0.772778,0.0961587,-1.84467,-1.34975
-0.837096,0.0544992,-1.81639,-1.36356
-0.900227,0.0134677,-1.78594,-1.37954
-0.961752,-0.0271636,-1.75358,-1.39785
-1.02126,-0.0676424,-1.7196,-1.41859
-1.07838,-0.108227,-1.68437,-1.44187
-1.13274,-0.149177,-1.6483,-1.46773
-1.18404,-0.190746,-1.61185,-1.4962
-1.232,-0.233167,-1.57549,-1.52727
-1.27643,-0.276653,-1.53972,-1.56089
-1.31715,-0.321384,-1.50503,-1.59698
-1.35405,-0.367507,-1.47192,-1.63545
-1.38706,-0.415135,-1.44086,-1.67616
-1.41615,-0.464345,-1.41228,-1.71898
-1.44132,-0.515184,-1.38658,-1.76378
-1.46257,-0.567672,-1.36414,-1.81041
-1.47994,-0.621805,-1.34528,-1.85871
-1.49342,-0.677562,-1.3303,-1.90855
-1.50302,-0.734909,-1.31944,-1.95975
-1.50871,-0.793804,-1.31294,-2.01216
-1.51038,-0.854199,-1.31101,-2.06561
-1.50792,-0.916047,-1.31384,-2.11988
-1.50108,-0.979298,-1.32165,-2.17473
-1.48954,-1.0439,-1.33465,-2.22986
-1.47281,-1.10981,-1.35308,-2.28487
-1.45023,-1.17694,-1.37725,-2.33918
-1.42084,-1.2452,-1.40756,-2.39201
-1.38328,-1.31435,-1.44449,-2.44211
-1.33562,-1.38396,-1.48867,-2.4875
